dataset,station,model,horizon,threshold_type,threshold_value,recall,precision,f1,flag_rate,base_rate,station_id,station_name,station_type,province
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,4,p75,16.45899238429994,0.955813953488372,0.263124199743918,0.4126506024096386,0.9150556531927356,0.2519039250146456,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,4,p90,22.105096660808435,0.772972972972973,0.1237024221453287,0.2132736763609246,0.677211482132396,0.1083772700644405,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,5,abs_50,50.0,0.1052631578947368,0.0266666666666666,0.0425531914893617,0.0439882697947214,0.0111436950146627,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,5,p75,16.458944281524925,0.9627039627039627,0.261723700887199,0.4115595416043846,0.9255131964809384,0.2516129032258064,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,5,p90,22.10445747800587,0.73224043715847,0.11541774332472,0.1994047619047619,0.6809384164222874,0.1073313782991202,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,6,abs_50,50.0,0.1111111111111111,0.027027027027027,0.0434782608695652,0.0434527304756312,0.010569583088667,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,6,p75,16.458896065766293,0.9604651162790696,0.2568407960199005,0.4052993130520118,0.9442160892542572,0.2524955960070464,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,6,p90,22.10375807398708,0.7540983606557377,0.1191709844559585,0.2058165548098434,0.6799765120375807,0.107457428068115,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,7,abs_50,50.0,0.1111111111111111,0.0289855072463768,0.0459770114942528,0.0405643738977072,0.0105820105820105,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,7,p75,16.458847736625515,0.9626168224299064,0.254320987654321,0.40234375,0.9523809523809524,0.2516166960611405,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_44216001_10_M,44216001_10_M,stl_ridge_direct,7,p90,22.102998236331572,0.7472527472527473,0.1164383561643835,0.2014814814814814,0.6866549088771311,0.1069958847736625,44216001_10_M,Teruel,Urban/Background,Teruel
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,1,abs_50,50.0,0.0789473684210526,0.3,0.125,0.0064474532559638,0.0245003223726627,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,1,p75,14.9284332688588,0.7484008528784648,0.6698473282442748,0.7069486404833838,0.337846550612508,0.3023855577047066,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,1,p90,23.332688588007738,0.4974358974358974,0.5542857142857143,0.5243243243243243,0.1128304319793681,0.1257253384912959,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,2,abs_50,50.0,0.0,,,0.0,0.0245795601552393,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,2,p75,14.928686934023286,0.6645299145299145,0.5427574171029669,0.5975024015369836,0.370633893919793,0.3027166882276843,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,2,p90,23.33486416558862,0.2193877551020408,0.361344537815126,0.273015873015873,0.0769728331177231,0.1267787839586028,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,3,abs_50,50.0,0.0,,,0.0,0.0240415854450942,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,3,p75,14.928200129954517,0.572961373390558,0.4517766497461929,0.5052034058656576,0.3840155945419103,0.3027940220922677,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,3,p90,23.333528265107216,0.1256281407035175,0.2777777777777778,0.1730103806228373,0.0584795321637426,0.129304743339831,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,4,abs_50,50.0,0.0,,,0.0,0.0234375,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,4,p75,14.927897135416666,0.5481798715203426,0.4302521008403361,0.4821092278719397,0.3873697916666667,0.3040364583333333,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,4,p90,23.3345703125,0.0653266331658291,0.2363636363636363,0.1023622047244094,0.0358072916666666,0.1295572916666666,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,5,abs_50,50.0,0.0,,,0.0,0.0234833659491193,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,5,p75,14.927592954990216,0.4871244635193133,0.3913793103448276,0.4340344168260038,0.3783431180691454,0.3039791258969341,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,5,p90,23.334311806914545,0.0353535353535353,0.1842105263157894,0.059322033898305,0.0247879973907371,0.1291585127201565,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,6,abs_50,50.0,0.0,,,0.0,0.0228907782864617,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,6,p75,14.927403531720078,0.421505376344086,0.3719165085388994,0.3951612903225806,0.3446697187704381,0.3041203400915631,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,6,p90,23.334336167429697,0.0303030303030303,0.1935483870967742,0.0524017467248908,0.0202746893394375,0.1294964028776978,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,7,abs_50,50.0,0.0,,,0.0,0.0229357798165137,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,7,p75,14.927260812581912,0.3935483870967742,0.3581213307240704,0.375,0.3348623853211009,0.3047182175622542,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,hgb_direct,7,p90,23.33414154652687,0.0257731958762886,0.238095238095238,0.0465116279069767,0.0137614678899082,0.127129750982962,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,1,abs_50,50.0,0.2894736842105263,0.282051282051282,0.2857142857142857,0.0251450676982591,0.0245003223726627,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,1,p75,14.9284332688588,0.7249466950959488,0.7311827956989247,0.7280513918629551,0.299806576402321,0.3023855577047066,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,1,p90,23.332688588007738,0.5538461538461539,0.5595854922279793,0.5567010309278351,0.1244358478401031,0.1257253384912959,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,2,abs_50,50.0,0.1052631578947368,0.1025641025641025,0.1038961038961039,0.0252263906856403,0.0245795601552393,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,2,p75,14.928686934023286,0.5811965811965812,0.5836909871244635,0.5824411134903641,0.3014230271668823,0.3027166882276843,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,2,p90,23.33486416558862,0.3571428571428571,0.3645833333333333,0.3608247422680413,0.1241914618369987,0.1267787839586028,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,3,abs_50,50.0,0.027027027027027,0.0256410256410256,0.0263157894736842,0.0253411306042884,0.0240415854450942,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,3,p75,14.928200129954517,0.51931330472103,0.521551724137931,0.5204301075268817,0.3014944769330734,0.3027940220922677,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,3,p90,23.333528265107216,0.2311557788944723,0.2421052631578947,0.2365038560411311,0.1234567901234567,0.129304743339831,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,4,abs_50,50.0,0.0277777777777777,0.0256410256410256,0.0266666666666666,0.025390625,0.0234375,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,4,p75,14.927897135416666,0.4732334047109208,0.4752688172043011,0.4742489270386266,0.302734375,0.3040364583333333,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,4,p90,23.3345703125,0.2010050251256281,0.2094240837696335,0.2051282051282051,0.1243489583333333,0.1295572916666666,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,5,abs_50,50.0,0.0277777777777777,0.0256410256410256,0.0266666666666666,0.0254403131115459,0.0234833659491193,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,5,p75,14.927592954990216,0.4399141630901287,0.4418103448275862,0.4408602150537634,0.3026744944553163,0.3039791258969341,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,5,p90,23.334311806914545,0.1515151515151515,0.1570680628272251,0.1542416452442159,0.1245923026744944,0.1291585127201565,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,6,abs_50,50.0,0.0,0.0,,0.0255068672334859,0.0228907782864617,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,6,p75,14.927403531720078,0.4150537634408602,0.4177489177489177,0.4163969795037756,0.302158273381295,0.3041203400915631,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,6,p90,23.334336167429697,0.1616161616161616,0.1675392670157068,0.1645244215938303,0.1249182472204055,0.1294964028776978,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,7,abs_50,50.0,0.0,0.0,,0.0255570117955439,0.0229357798165137,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,7,p75,14.927260812581912,0.3956989247311828,0.4,0.3978378378378379,0.3014416775884665,0.3047182175622542,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,persistence,7,p90,23.33414154652687,0.1855670103092783,0.1884816753926701,0.187012987012987,0.1251638269986894,0.127129750982962,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,1,abs_50,50.0,0.131578947368421,0.3571428571428571,0.1923076923076923,0.0090264345583494,0.0245003223726627,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,1,p75,14.9284332688588,0.6950959488272921,0.740909090909091,0.7172717271727174,0.2836879432624113,0.3023855577047066,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,1,p90,23.332688588007738,0.3487179487179487,0.5811965811965812,0.4358974358974359,0.0754352030947775,0.1257253384912959,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,2,abs_50,50.0,0.0,0.0,,0.0032341526520051,0.0245795601552393,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,2,p75,14.928686934023286,0.4914529914529914,0.5852417302798982,0.5342624854819976,0.2542043984476067,0.3027166882276843,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,2,p90,23.33486416558862,0.1071428571428571,0.2957746478873239,0.1573033707865168,0.0459249676584734,0.1267787839586028,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,3,abs_50,50.0,0.0,0.0,,0.0019493177387914,0.0240415854450942,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,3,p75,14.928200129954517,0.3626609442060086,0.5044776119402985,0.4219725343320849,0.2176738141650422,0.3027940220922677,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,3,p90,23.333528265107216,0.0653266331658291,0.3095238095238095,0.1078838174273859,0.0272904483430799,0.129304743339831,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,4,abs_50,50.0,0.0,0.0,,0.0013020833333333,0.0234375,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,4,p75,14.927897135416666,0.2655246252676659,0.447653429602888,0.3333333333333333,0.1803385416666666,0.3040364583333333,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,4,p90,23.3345703125,0.0251256281407035,0.1923076923076923,0.0444444444444444,0.0169270833333333,0.1295572916666666,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,5,abs_50,50.0,0.0,0.0,,0.0013046314416177,0.0234833659491193,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,5,p75,14.927592954990216,0.2167381974248927,0.4105691056910569,0.2837078651685393,0.1604696673189823,0.3039791258969341,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,5,p90,23.334311806914545,0.005050505050505,0.0526315789473684,0.0092165898617511,0.0123939986953685,0.1291585127201565,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,6,abs_50,50.0,0.0,0.0,,0.000654022236756,0.0228907782864617,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,6,p75,14.927403531720078,0.2086021505376344,0.425438596491228,0.2799422799422799,0.1491170699803793,0.3041203400915631,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,6,p90,23.334336167429697,0.0101010101010101,0.2,0.0192307692307692,0.0065402223675604,0.1294964028776978,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,7,abs_50,50.0,0.0,,,0.0,0.0229357798165137,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,7,p75,14.927260812581912,0.2279569892473118,0.462882096069869,0.3054755043227666,0.1500655307994757,0.3047182175622542,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,ridge_direct,7,p90,23.33414154652687,0.0103092783505154,0.2222222222222222,0.0197044334975369,0.0058977719528178,0.127129750982962,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,1,abs_50,50.0,0.0,0.0,,0.0174418604651162,0.0174418604651162,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,1,p75,14.33187134502924,0.75,0.8478260869565217,0.7959183673469389,0.2690058479532163,0.3040935672514619,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,1,p90,22.294736842105262,0.3181818181818182,0.5384615384615384,0.3999999999999999,0.0760233918128654,0.1286549707602339,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,2,abs_50,50.0,0.125,0.5,0.2,0.0116279069767441,0.0465116279069767,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,2,p75,14.326023391812866,0.5208333333333334,0.6578947368421053,0.5813953488372092,0.2222222222222222,0.2807017543859649,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,2,p90,22.294736842105262,0.1923076923076923,0.625,0.2941176470588235,0.0467836257309941,0.1520467836257309,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,3,abs_50,50.0,0.0,,,0.0,0.0292397660818713,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,3,p75,14.333823529411765,0.3148148148148148,0.5483870967741935,0.3999999999999999,0.1823529411764705,0.3176470588235294,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,3,p90,22.302352941176476,0.1363636363636363,0.6,0.2222222222222221,0.0294117647058823,0.1294117647058823,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,4,abs_50,50.0,0.0,,,0.0,0.0116959064327485,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,4,p75,14.327941176470588,0.2448979591836734,0.5,0.3287671232876712,0.1411764705882353,0.288235294117647,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,4,p90,22.308235294117654,0.1333333333333333,0.5,0.2105263157894737,0.0235294117647058,0.088235294117647,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,5,abs_50,50.0,0.0,,,0.0,0.0116279069767441,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,5,p75,14.314327485380115,0.2549019607843137,0.4642857142857143,0.3291139240506329,0.1637426900584795,0.2982456140350877,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,5,p90,22.285964912280704,0.0,0.0,,0.023391812865497,0.1052631578947368,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,6,abs_50,50.0,0.0,,,0.0,0.023391812865497,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,6,p75,14.319117647058825,0.14,0.875,0.2413793103448275,0.0470588235294117,0.2941176470588235,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,6,p90,22.2964705882353,0.15,1.0,0.2608695652173913,0.0176470588235294,0.1176470588235294,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,7,abs_50,50.0,0.0,,,0.0,0.0294117647058823,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,7,p75,14.349112426035504,0.12,0.6,0.1999999999999999,0.059171597633136,0.2958579881656805,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,sarima,7,p90,22.340828402366867,0.05,0.5,0.0909090909090909,0.0118343195266272,0.1183431952662721,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,1,abs_50,50.0,0.0,0.0,,0.0251450676982591,0.0245003223726627,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,1,p75,14.9284332688588,0.3816631130063966,0.3899782135076253,0.3857758620689656,0.2959381044487427,0.3023855577047066,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,1,p90,23.332688588007738,0.1794871794871795,0.1832460732984293,0.1813471502590673,0.1231463571889103,0.1257253384912959,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,2,abs_50,50.0,0.0,0.0,,0.0252263906856403,0.0245795601552393,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,2,p75,14.928686934023286,0.3846153846153846,0.3904555314533622,0.38751345532831,0.2981888745148771,0.3027166882276843,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,2,p90,23.33486416558862,0.1785714285714285,0.1842105263157894,0.1813471502590673,0.1228978007761966,0.1267787839586028,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,3,abs_50,50.0,0.0,0.0,,0.0253411306042884,0.0240415854450942,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,3,p75,14.928200129954517,0.3905579399141631,0.3939393939393939,0.3922413793103448,0.3001949317738791,0.3027940220922677,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,3,p90,23.333528265107216,0.1809045226130653,0.1904761904761904,0.1855670103092783,0.1228070175438596,0.129304743339831,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,4,abs_50,50.0,0.0,0.0,,0.025390625,0.0234375,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,4,p75,14.927897135416666,0.3940042826552462,0.3982683982683982,0.3961248654467169,0.30078125,0.3040364583333333,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,4,p90,23.3345703125,0.1809045226130653,0.1914893617021276,0.1860465116279069,0.1223958333333333,0.1295572916666666,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,5,abs_50,50.0,0.0,0.0,,0.0254403131115459,0.0234833659491193,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,5,p75,14.927592954990216,0.3948497854077253,0.3982683982683982,0.396551724137931,0.3013698630136986,0.3039791258969341,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,5,p90,23.334311806914545,0.1868686868686868,0.1947368421052631,0.190721649484536,0.1239399869536855,0.1291585127201565,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,6,abs_50,50.0,0.0,0.0,,0.0255068672334859,0.0228907782864617,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,6,p75,14.927403531720078,0.3935483870967742,0.3986928104575163,0.3961038961038961,0.3001962066710268,0.3041203400915631,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,6,p90,23.334336167429697,0.1868686868686868,0.193717277486911,0.1902313624678663,0.1249182472204055,0.1294964028776978,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,7,abs_50,50.0,0.0,0.0,,0.0255570117955439,0.0229357798165137,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,7,p75,14.927260812581912,0.3956989247311828,0.4,0.3978378378378379,0.3014416775884665,0.3047182175622542,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,seasonal_naive,7,p90,23.33414154652687,0.1855670103092783,0.1884816753926701,0.187012987012987,0.1251638269986894,0.127129750982962,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,1,abs_50,50.0,0.2105263157894736,0.0625,0.0963855421686747,0.0825274016763378,0.0245003223726627,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,1,p75,14.9284332688588,0.9658848614072496,0.360381861575179,0.5249130938586326,0.8104448742746615,0.3023855577047066,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,1,p90,23.332688588007738,0.8615384615384616,0.200238379022646,0.3249516441005802,0.5409413281753708,0.1257253384912959,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,2,abs_50,50.0,0.0263157894736842,0.009090909090909,0.0135135135135135,0.0711513583441138,0.0245795601552393,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,2,p75,14.928686934023286,0.97008547008547,0.3500385505011565,0.5144475920679887,0.8389391979301423,0.3027166882276843,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,2,p90,23.33486416558862,0.8214285714285714,0.1932773109243697,0.3129251700680272,0.5388098318240621,0.1267787839586028,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
e1_rr_45153999_10_M,45153999_10_M,stl_ridge_direct,3,abs_50,50.0,0.027027027027027,0.0099009900990099,0.0144927536231884,0.0656270305393112,0.0240415854450942,45153999_10_M,San Pablo de los Montes,Rural Remote/Background,Toledo
