dataset,model,horizon,mse,bias_sq,cond_bias_sq,irreducible_sq,rho,std_pred_ug,std_true_ug,alpha
e1_rr_22125001_10_M,persistence,7,129.77664630006788,0.0011065898091421453,57.33271808612072,72.44282162413803,0.12439255129172248,8.638871394243372,8.577959178376078,1.0142524541961857
e1_rr_22125001_10_M,ridge_direct,1,40.97432380689116,0.030078866882446324,0.10143940212707353,40.842805537881645,0.6661884681763103,6.0272605062247475,8.569294200846775,0.4947090084535672
e1_rr_22125001_10_M,ridge_direct,2,61.32563275876874,0.1222049891288357,0.12637772562044178,61.07705004401946,0.3971519201066031,3.7374678919530098,8.515561101974448,0.1926319858321604
e1_rr_22125001_10_M,ridge_direct,3,67.79434968426943,0.27310778544198033,0.2025622787443035,67.31867962008316,0.27179734291929925,2.767346001159857,8.525752249766432,0.10535654206501677
e1_rr_22125001_10_M,ridge_direct,4,71.73865617130987,0.3856822127726697,0.3561955152655985,70.99677844327161,0.18193005813117197,2.1557729219371233,8.568961955316938,0.06329211315516457
e1_rr_22125001_10_M,ridge_direct,5,73.19456559779523,0.42578525175020754,0.31951813592510764,72.44926221011993,0.13198298340097095,1.6985749243881023,8.586830986745316,0.03912943591203885
e1_rr_22125001_10_M,ridge_direct,6,73.09720087779546,0.3997107096714926,0.20125572164415606,72.49623444647983,0.11354416768508953,1.421676819027644,8.569893995377228,0.027520154283673423
e1_rr_22125001_10_M,ridge_direct,7,73.29387561008964,0.3478837418302592,0.18249177074492906,72.76350009751447,0.10542940763817883,1.3315597104634258,8.577959178376078,0.024096465358417272
e1_rr_22125001_10_M,sarima,1,25.667925622530085,0.05817671162160647,0.16157225137507505,25.448176659533424,0.8049997852201348,6.442953204025242,8.503000670831636,0.5741502091521271
e1_rr_22125001_10_M,sarima,2,56.46627211057634,0.6353346691552036,0.09698204366431494,55.73395539775686,0.4791863395037251,4.387208792574458,8.505646039996664,0.26604922340661463
e1_rr_22125001_10_M,sarima,3,63.16705684024466,0.8588171197285313,0.08088821176691874,62.227351508749194,0.3469579705369597,3.2026413570620296,8.41091162380359,0.14498747137678447
e1_rr_22125001_10_M,sarima,4,101.99880245460744,2.0386967805190572,2.0041833492245313,97.95592232486386,0.09409011606442047,2.3510766241226433,9.94137148704476,0.05592950317907359
e1_rr_22125001_10_M,sarima,5,72.11527516297656,0.12891805367955245,2.048377288001508,69.9379798212955,0.050483398780338515,1.853941600455101,8.373570166346239,0.04901971383621099
e1_rr_22125001_10_M,sarima,6,63.64294907249322,0.009759604275395208,1.8643606972398576,61.76882877097797,0.0011859954007472362,1.3747370606764284,7.8593203048491285,0.030596327715659666
e1_rr_22125001_10_M,sarima,7,81.42805978993616,0.06950607304812285,1.2162732837559294,80.1422804331321,0.05351600151932938,1.5826224583727178,8.965069110160233,0.031163581610148854
e1_rr_22125001_10_M,seasonal_naive,1,130.16010673782523,0.00025634167497036117,57.744040412834444,72.4158099833158,0.11768306032620202,8.60741072101222,8.569294200846775,1.0089158549297432
e1_rr_22125001_10_M,seasonal_naive,2,129.81787634408602,0.0025404851716961845,58.12047764025231,71.694858218662,0.10633425086584687,8.529174557663966,8.515561101974448,1.0031998683691998
e1_rr_22125001_10_M,seasonal_naive,3,129.95135135135135,0.004749817384952377,58.23235445151228,71.71424708245411,0.11576901071511332,8.61803057891809,8.525752249766432,1.0217641125071333
e1_rr_22125001_10_M,seasonal_naive,4,129.95254237288137,0.012665785693766059,57.55986815180475,72.38000843538286,0.11941695157804363,8.610101320963283,8.568961955316938,1.0096249978419385
e1_rr_22125001_10_M,seasonal_naive,5,129.76084010840108,0.016051310580856244,57.141379957622135,72.60340884019811,0.12381002020043474,8.62232747086044,8.586830986745316,1.0082847449434182
e1_rr_22125001_10_M,seasonal_naive,6,129.06784260515605,0.0073071180424509425,56.80354086898596,72.25699461812762,0.12708172251557154,8.625889271880286,8.569893995377228,1.0131105966443503
e1_rr_22125001_10_M,seasonal_naive,7,129.77664630006788,0.0011065898091421453,57.33271808612072,72.44282162413803,0.12439255129172248,8.638871394243372,8.577959178376078,1.0142524541961857
e1_rr_22125001_10_M,stl_ridge_direct,1,349.2044541620565,210.0865011770162,73.62373125922059,65.49422172581977,0.32879590288586796,11.397976042784226,8.569294200846775,1.769152917855925
e1_rr_22125001_10_M,stl_ridge_direct,2,355.56631078102276,204.0151815764997,81.80930442051992,69.74182478400319,0.19555018329053422,10.710069141714836,8.515561101974448,1.5818234520741539
e1_rr_22125001_10_M,stl_ridge_direct,3,355.22771521064146,201.2368203116086,83.09159754271926,70.89929735631347,0.1568885184416167,10.45305190027285,8.525752249766432,1.503213947864122
e1_rr_22125001_10_M,stl_ridge_direct,4,350.5681044255569,198.31971713596593,80.23262297828228,72.01576431130877,0.13863993008041703,10.145266776648624,8.568961955316938,1.4017498357595453
e1_rr_22125001_10_M,stl_ridge_direct,5,345.14466042430945,196.65214321708538,76.04390616169292,72.44861104553115,0.13201643539222557,9.853918532750832,8.586830986745316,1.3168979002075991
e1_rr_22125001_10_M,stl_ridge_direct,6,340.6796194500426,196.80523262641972,71.70560376428595,72.16878305933695,0.1317226311521804,9.596765126369428,8.569893995377228,1.2540037402205562
e1_rr_22125001_10_M,stl_ridge_direct,7,340.0938409188263,197.98255841661498,69.74507738090682,72.36620512130457,0.1285097478107821,9.453703200293017,8.577959178376078,1.214607550804526
e1_rr_43004005_10_M,hgb_direct,1,54.50900798757274,0.07486566742978247,0.5118194182049088,53.92232290193805,0.5900999315512541,6.082749979604197,9.095636410579399,0.4472329047300539
e1_rr_43004005_10_M,hgb_direct,2,71.72860593689207,0.18512818947495227,1.0585380672686355,70.48493968014849,0.35484062604505306,4.215279192317,8.979880449417525,0.22034925154365256
e1_rr_43004005_10_M,hgb_direct,3,76.99482584894031,0.3149485993996812,1.6057670695779507,75.07411017996269,0.2550187270675737,3.552363253899204,8.960810965503358,0.15715930756701266
e1_rr_43004005_10_M,hgb_direct,4,80.52559050916531,0.4130581830114598,2.311371879866145,77.8011604462877,0.18476469738453366,3.178586788785256,8.975021465399953,0.12542876787840293
e1_rr_43004005_10_M,hgb_direct,5,82.40420338203835,0.27253756016088904,2.634647499689327,79.49701832218813,0.12621705377813136,2.757597364192858,8.98799015768453,0.09413183702625007
e1_rr_43004005_10_M,hgb_direct,6,83.7117938115055,0.21461256155741276,3.4123792314908044,80.08480201845728,0.10303331668773029,2.7742424142327535,8.996893549174187,0.09508316959017774
e1_rr_43004005_10_M,hgb_direct,7,84.06869287604631,0.2917191043618247,3.5163076736839987,80.2606660980005,0.08737448308248869,2.6609605105687026,8.993226001095026,0.08754792238315547
e1_rr_43004005_10_M,persistence,1,64.75378962235783,0.0019036293832435025,13.062884182024833,51.68900181094978,0.6125463508441762,9.185760114067953,9.095636410579399,1.0199150873512381
e1_rr_43004005_10_M,persistence,2,99.07489428940599,0.0025315464379572646,31.408007700726337,67.66435504224171,0.4011111015492966,9.206214501483952,8.979880449417525,1.051044416442529
e1_rr_43004005_10_M,persistence,3,109.49440686036598,0.010374706705853606,38.34413886119235,71.13989329246782,0.33768460762284375,9.21819237214765,8.960810965503358,1.058271018370742
e1_rr_43004005_10_M,persistence,4,124.99601308634648,0.011058631242388524,49.325853718538696,75.65910073656538,0.24643575208623356,9.235002862987127,8.975021465399953,1.0587735343988913
e1_rr_43004005_10_M,persistence,5,132.78862124481014,0.0031359546560342415,55.075319694372965,77.7101655957811,0.19506318873424355,9.174500822980152,8.98799015768453,1.0419328042295803
e1_rr_43004005_10_M,persistence,6,132.0787737469268,6.278089541314881e-05,54.2714786984859,77.80723226754547,0.1968589090199111,9.138036504756052,8.996893549174187,1.0316220432559404
e1_rr_43004005_10_M,persistence,7,137.43549594807988,0.0009716079424616134,58.79545108915779,78.6390732509796,0.16638550235468894,9.164161613283516,8.993226001095026,1.0383755755133608
e1_rr_43004005_10_M,ridge_direct,1,51.94162625558425,0.07910006667572285,0.09059988087493284,51.77192630803359,0.6117276258569961,5.865050208084705,9.095636410579399,0.41579310715636714
e1_rr_43004005_10_M,ridge_direct,2,67.63159550228823,0.17371869673580576,0.006687139526941617,67.45118966602548,0.4043928695001499,3.713174554850939,8.979880449417525,0.17098169642034858
e1_rr_43004005_10_M,ridge_direct,3,71.91250662472369,0.27649267243231157,0.017701969016595757,71.61831198327478,0.3287441494048967,2.812765432064246,8.960810965503358,0.09853088890471655
e1_rr_43004005_10_M,ridge_direct,4,75.97955933056066,0.3353222664348954,0.05646474090206402,75.58777232322369,0.24822587704660443,1.9902094679256968,8.975021465399953,0.04917298630089584
e1_rr_43004005_10_M,ridge_direct,5,77.84741906736618,0.353965101509577,0.04024638534071089,77.4532075805159,0.2030528310905234,1.6244218295968618,8.98799015768453,0.03266423247119015
e1_rr_43004005_10_M,ridge_direct,6,78.39084352292635,0.2860943023469373,0.013486392763989604,78.09126282781543,0.18773507405317733,1.5729015472998338,8.996893549174187,0.0305645436182838
e1_rr_43004005_10_M,ridge_direct,7,78.97641459392598,0.29960536523773185,0.0005441611612329168,78.67626506752703,0.1649978339180042,1.460535547926785,8.993226001095026,0.026375047385708037
e1_rr_43004005_10_M,sarima,1,54.246689419746616,0.1596139720491877,0.950734403639645,53.13634104405776,0.6218924134092191,4.813794809452946,9.308444334502958,0.2674366581098202
e1_rr_43004005_10_M,sarima,2,64.07653543730237,0.36420165333903365,1.955614789787014,61.756718994176325,0.49999127555632683,3.1385941518327445,9.07421259159618,0.1196333937348953
e1_rr_43004005_10_M,sarima,3,61.92208630912184,0.4651146590273027,1.8783330704423873,59.57863857965214,0.42378159704505974,2.240848287063674,8.521774496244301,0.06914564518544575
e1_rr_43004005_10_M,sarima,4,62.20560804512847,0.06261350722423015,0.12038577445248982,62.02260876345175,0.1602795184433934,1.6257716260137571,7.978593311572464,0.04152086783849873
e1_rr_43004005_10_M,sarima,5,78.63150452570605,0.04935521751127504,1.1375610114159647,77.44458829677882,0.056802317890537725,1.5672486393160825,8.814492177703215,0.03161412815889434
e1_rr_43004005_10_M,sarima,6,67.27055923750586,0.14033768419915396,3.7872202214046196,63.3430013319021,-0.06754772235931987,1.4072465457345913,7.977050886450671,0.031121151493601257
e1_rr_43004005_10_M,sarima,7,67.84442494850558,8.220137354828822e-05,0.24990698294781072,67.59443576418424,0.10920135357857554,1.403116533869663,8.271047289956275,0.028778388864055458
e1_rr_43004005_10_M,seasonal_naive,1,140.0389598028763,0.07647498572839864,59.44586031390443,80.51662450324346,0.16358876793480237,9.198058110985242,9.095636410579399,1.0226478625901123
e1_rr_43004005_10_M,seasonal_naive,2,136.6985175378963,0.05225786892434008,58.3947240995109,78.25153556946104,0.17204019936601703,9.186544493255191,8.979880449417525,1.0465578891700646
e1_rr_43004005_10_M,seasonal_naive,3,137.06393188397053,0.030248727958844236,58.9653832907814,78.0682998652303,0.16656894281177856,9.171484870669818,8.960810965503358,1.0475739169886653
e1_rr_43004005_10_M,seasonal_naive,4,137.10229621285836,0.011707254513753634,58.71139650768381,78.37919245066078,0.16420115345005656,9.136045107256601,8.975021465399953,1.036204510488659
e1_rr_43004005_10_M,seasonal_naive,5,136.78590346447493,0.0010634332239915765,58.259398895589335,78.52544113566155,0.16720526681692927,9.135623770987081,8.98799015768453,1.0331211093894197
e1_rr_43004005_10_M,seasonal_naive,6,137.19465193890048,8.440735140554078e-05,58.5101403149207,78.68442721662838,0.1670819649830109,9.152410787728181,8.996893549174187,1.0348701130481452
e1_rr_43004005_10_M,seasonal_naive,7,137.43549594807988,0.0009716079424616134,58.79545108915779,78.6390732509796,0.16638550235468894,9.164161613283516,8.993226001095026,1.0383755755133608
e1_rr_43004005_10_M,stl_ridge_direct,1,485.0634986191215,337.48570150718007,75.68633876562473,71.89145834631691,0.3619631748230872,11.992075013896503,9.095636410579399,1.7382910333109236
e1_rr_43004005_10_M,stl_ridge_direct,2,494.15324153100244,338.4279765199362,80.67862141976767,75.04664359129873,0.26332849327652164,11.346786277849901,8.979880449417525,1.5966313037249018
e1_rr_43004005_10_M,stl_ridge_direct,3,493.3548311700475,337.09954928537314,80.02246538787617,76.23281649679816,0.22495363686765968,10.96129469117957,8.960810965503358,1.4963358331121372
e1_rr_43004005_10_M,stl_ridge_direct,4,492.2847628186811,335.4388286339358,79.28266399714855,77.5632701875969,0.19259096678716286,10.632589372195518,8.975021465399953,1.4034827909733105
e1_rr_43004005_10_M,stl_ridge_direct,5,488.00661554056916,333.7152126347764,76.09543227984068,78.19597062595237,0.17898607721908,10.331994686969832,8.98799015768453,1.3214269870276298
e1_rr_43004005_10_M,stl_ridge_direct,6,483.14553017652844,332.56072013374086,72.16610199641663,78.41870804637112,0.176632761316636,10.084209540644595,8.996893549174187,1.2563150394097655
e1_rr_43004005_10_M,stl_ridge_direct,7,481.0343275945843,331.53479507510957,71.06177680130376,78.43775571817066,0.1737045843350243,9.991979339214016,8.993226001095026,1.2344458382197825
e1_rr_43004006_10_M,hgb_direct,1,87.38851987054068,0.053438085629678715,1.3854297332704422,85.94965205164054,0.503559678186554,6.580592478882451,10.730703670985957,0.3760742426599971
e1_rr_43004006_10_M,hgb_direct,2,107.21102137690096,0.1223744723433111,2.081907364790004,105.00673953976764,0.2970065904448974,4.630218403175554,10.731535552715131,0.1861569334216844
e1_rr_43004006_10_M,hgb_direct,3,112.06021141132136,0.1491222158932579,2.7049556800462264,109.20613351538186,0.23677955428694566,4.191485070838885,10.756039016487215,0.15185570397214473
e1_rr_43004006_10_M,hgb_direct,4,116.04483017838598,0.17661268556083373,3.6552141223240135,112.21300337050114,0.17606117390839726,3.806484170283251,10.76116158709878,0.12512086862313423
e1_rr_43004006_10_M,hgb_direct,5,118.06958806647866,0.2631641277370308,4.519079025734515,113.28734491300713,0.13703842673421762,3.5982937731971205,10.745024236654034,0.11214461794211036
e1_rr_43004006_10_M,hgb_direct,6,118.49237684697238,0.31076918858099367,4.590134063276781,113.59147359511458,0.13345408665751327,3.5776418483603964,10.754125769259737,0.11067346351995953
e1_rr_43004006_10_M,hgb_direct,7,120.03738836203325,0.3457770644161924,5.4484494863903565,114.24316181122673,0.10620018915698244,3.475763651003505,10.749248765292867,0.104554865301192
e1_rr_43004006_10_M,persistence,1,108.78657106491553,0.0010847314067466485,25.675977548141528,83.10950878536728,0.5274822311773789,10.727402398880578,10.730703670985957,0.9993848000293655
e1_rr_43004006_10_M,persistence,2,162.58611534197956,0.006606718963385262,57.49356096605483,105.08594765696135,0.29584648122501395,10.757337886251312,10.731535552715131,1.0048144745528285
e1_rr_43004006_10_M,persistence,3,177.1354034934441,0.010795263145846015,67.77224980580097,109.3523584244973,0.23409537789931356,10.750329303339562,10.756039016487215,0.9989386059918826
e1_rr_43004006_10_M,persistence,4,188.59948713927758,0.006266936859627492,76.83295213182457,111.76026807059334,0.18683436643916604,10.775995590933638,10.76116158709878,1.0027588523551918
e1_rr_43004006_10_M,persistence,5,193.38323944429422,0.006184371759826494,81.10707071433767,112.26998435819674,0.16610610579691093,10.790760541230837,10.745024236654034,1.0085311381508968
e1_rr_43004006_10_M,persistence,6,188.97210039037802,0.002041439480252357,77.4374456335081,111.5326133173896,0.1887122551708513,10.829290190651367,10.754125769259737,1.0140275645807937
e1_rr_43004006_10_M,persistence,7,193.8533798855536,3.532908610680507e-05,81.5678804212798,112.28546413518772,0.16799239435258567,10.837285846532957,10.749248765292867,1.016447213758479
e1_rr_43004006_10_M,ridge_direct,1,82.6008594261491,0.08804366427241037,0.3177690912229682,82.19504667065374,0.5349571273204958,6.304176522713779,10.730703670985957,0.3451439989374162
e1_rr_43004006_10_M,ridge_direct,2,102.84109415303165,0.181272820448843,0.07482046897153867,102.58500086361128,0.33051654203217595,3.8204833266286924,10.731535552715131,0.1267397598758236
e1_rr_43004006_10_M,ridge_direct,3,107.38822651788013,0.2422712698453272,0.06466274447673133,107.08129250355807,0.2728201945036017,3.188753359572877,10.756039016487215,0.08788952564673293
e1_rr_43004006_10_M,ridge_direct,4,109.92498036835475,0.3571112878564197,0.023470387815742025,109.54439869268258,0.23246927800283526,2.654839947051295,10.76116158709878,0.060863704470883795
e1_rr_43004006_10_M,ridge_direct,5,110.88186996329883,0.4211745275557357,0.01181634337040498,110.4488790923727,0.20824133693194374,2.346261217749076,10.745024236654034,0.04768018427839447
e1_rr_43004006_10_M,ridge_direct,6,111.32876070992029,0.40989212243344225,0.014751128034626401,110.90411745945218,0.20259990796362787,2.3002391130524886,10.754125769259737,0.045750489520756055
e1_rr_43004006_10_M,ridge_direct,7,112.54619134420973,0.47588512197372396,0.02499250388142741,112.04531371835458,0.17406847764830952,2.029195544860412,10.749248765292867,0.03563621520083286
e1_rr_43004006_10_M,sarima,1,60.09618535072536,0.056106671513265996,0.6738006505287416,59.36627802868336,0.5437586286021026,5.81301987862039,9.180849746795857,0.400901661898133
e1_rr_43004006_10_M,sarima,2,126.061047139877,0.22249217094574048,0.1292439218442872,125.70931104708698,0.2926116502827873,3.071428802020577,11.72521294194944,0.06861821678191324
e1_rr_43004006_10_M,sarima,3,116.05133350542721,0.0032252311359467893,0.23648591354474052,115.81162236074655,0.23430623298162997,2.1074087277895432,11.069730703613278,0.03624294141818979
e1_rr_43004006_10_M,sarima,4,94.91216991432657,0.007240787712078661,1.9898363771710035,92.91509274944347,0.02594266686195515,1.6607675824652577,9.642492870760856,0.029664638828573862
e1_rr_43004006_10_M,sarima,5,82.77959927917337,0.10313787439648182,3.9772119492877165,78.69924945548915,-0.08873916313964679,1.203948688623446,8.906396381843233,0.018273086782191306
e1_rr_43004006_10_M,sarima,6,128.750021349206,0.1555901959758847,0.5142534688633975,128.0801776843667,0.04476896016851846,1.2242847624684725,11.32860976350012,0.011679161252006996
e1_rr_43004006_10_M,sarima,7,126.4330681797225,0.8297909804545873,3.337837316953171,122.26543988231475,-0.07875156142942058,0.9534768789760478,11.091818547479702,0.007389496025638933
e1_rr_43004006_10_M,seasonal_naive,1,191.4953831582543,0.009247886741928928,79.49908314270249,111.98705212880988,0.16568399296243383,10.694131666616693,10.730703670985957,0.9931952863887791
e1_rr_43004006_10_M,seasonal_naive,2,192.47293439389762,0.0034747135007340622,80.38309118819582,112.08636849220103,0.16352242035048623,10.720508449600409,10.731535552715131,0.9979459719152046
e1_rr_43004006_10_M,seasonal_naive,3,193.87719603886356,0.001727242103335008,81.2179752408056,112.65749355595464,0.16196400950370626,10.75419280504933,10.756039016487215,0.9996567411127208
e1_rr_43004006_10_M,seasonal_naive,4,194.156350228156,0.0020206614902656323,81.42753154235479,112.72679802431097,0.16297460666324204,10.777516570260866,10.76116158709878,1.0030419413945857
e1_rr_43004006_10_M,seasonal_naive,5,194.01331042380752,0.0002313549292529298,81.71909304289842,112.29398602597982,0.16547915797223448,10.817938902877616,10.745024236654034,1.0136178496111714
e1_rr_43004006_10_M,seasonal_naive,6,193.53812799790535,9.5367431640625e-07,81.16407216621303,112.37405487801794,0.16833488287043813,10.81940501089985,10.754125769259737,1.0121771626439202
e1_rr_43004006_10_M,seasonal_naive,7,193.8533798855536,3.532908610680507e-05,81.5678804212798,112.28546413518772,0.16799239435258567,10.837285846532957,10.749248765292867,1.016447213758479
e1_rr_43004006_10_M,stl_ridge_direct,1,794.0350648118973,582.617817273579,107.96221094703442,103.4550365912837,0.318664817207499,13.809984283509493,10.730703670985957,1.6562655347887045
e1_rr_43004006_10_M,stl_ridge_direct,2,809.2406434665817,586.6302466109455,113.99690418222733,108.61349267340897,0.238526751858731,13.236691593942629,10.731535552715131,1.5213711031585426
e1_rr_43004006_10_M,stl_ridge_direct,3,814.5105989965859,589.2022661562314,115.00361475423873,110.30471808611561,0.21579809680457504,13.045106581138329,10.756039016487215,1.4709249873761483
e1_rr_43004006_10_M,stl_ridge_direct,4,817.1763886690728,593.1971865151615,112.65096838808756,111.32823376582384,0.19656516209338717,12.72898552158981,10.76116158709878,1.3991661173639585
e1_rr_43004006_10_M,stl_ridge_direct,5,815.69684320114,594.9922248631719,109.20485078908989,111.49976754887825,0.18510091786284893,12.439026326004786,10.745024236654034,1.340164084842201
e1_rr_43004006_10_M,stl_ridge_direct,6,809.9218286842073,594.3725378972142,103.7942906298743,111.75500015711845,0.18354673977475677,12.161833027334144,10.754125769259737,1.2789331684329437
e1_rr_43004006_10_M,stl_ridge_direct,7,807.9858405227061,595.486311399619,100.68057473042118,111.81895439266596,0.17960754374730872,11.96461720282329,10.749248765292867,1.2389146522285046
e1_rr_44013007_10_M,hgb_direct,1,203.04184055511473,0.010266349093174455,0.5747866792245432,202.45678752679703,0.4575279890438548,8.0794218420264,16.001807857752134,0.2549308919802797
e1_rr_44013007_10_M,hgb_direct,2,240.82912535957612,0.0030479999995281196,4.913951976954639,235.91212538262192,0.2847417551465521,6.77907605402335,16.022702744490527,0.17900677204405616
e1_rr_44013007_10_M,hgb_direct,3,241.3305612698893,0.0069189216034507535,4.574716201792889,236.74892614649292,0.28166875042128825,6.655674611428391,16.035914468324478,0.17226486213920025
e1_rr_44013007_10_M,hgb_direct,4,238.61721622109107,0.025149118652621257,3.9236513114946123,234.66841579094387,0.28081901142672816,6.46301688246121,15.96115587612979,0.16396150758821754
e1_rr_44013007_10_M,hgb_direct,5,237.18985093938977,0.09917172862513823,2.930380756681984,234.1602984540827,0.28328689344167646,6.231940882558159,15.955928402402781,0.1525465858102479
e1_rr_44013007_10_M,hgb_direct,6,235.64968739744558,0.13465819419357766,2.9828534326697778,232.5321757705822,0.2874016905526233,6.30272936211641,15.92069770473967,0.15672314045074687
e1_rr_44013007_10_M,hgb_direct,7,231.8073049850074,0.09509454093118001,2.151559487685414,229.5606509563908,0.30127252926463605,6.25389435714134,15.889516559884767,0.15491009259470057
e1_rr_44013007_10_M,persistence,1,300.1459762944479,0.005236594361243265,85.57231387948265,214.56842582060398,0.4025313196833089,15.691759299061317,16.001807857752134,0.9616237321537219
e1_rr_44013007_10_M,persistence,2,434.2923462986198,0.001612067839089065,183.22033886887874,251.07039536190197,0.14843703174217757,15.914253203349384,16.022702744490527,0.986508827765293
e1_rr_44013007_10_M,persistence,3,467.09962168978564,0.000311680546522299,211.7728895230994,255.32642048613974,0.08422372426352279,15.903023121417043,16.035914468324478,0.9834944611695633
e1_rr_44013007_10_M,persistence,4,491.41191381495565,0.0003148488163452067,236.73865339646466,254.67294556967465,0.01832521379153726,15.678805427729195,15.96115587612979,0.9649332313930449
e1_rr_44013007_10_M,persistence,5,495.61974522292996,0.0017140654793299458,241.06129103036375,254.55674012708687,0.011710067836872905,15.712993625925803,15.955928402402781,0.9697810888201485
e1_rr_44013007_10_M,persistence,6,413.52658552210124,0.00014814991129472152,167.5356398704754,245.99079750171452,0.1717613110424801,15.67811583110707,15.92069770473967,0.9697583885096632
e1_rr_44013007_10_M,persistence,7,359.82273603082854,0.008792826149459258,127.503073658481,232.31086954619806,0.28261666348839154,15.782368048299327,15.889516559884767,0.9865587802590255
e1_rr_44013007_10_M,ridge_direct,1,204.1396224668264,6.395676618544905e-06,0.10376680750328157,204.03584926364653,0.4507383326482176,7.534756750576915,16.001807857752134,0.2217177026388804
e1_rr_44013007_10_M,ridge_direct,2,233.71431463387245,0.001470150228440905,0.18560322005877974,233.5272412635852,0.3006117756540893,5.2474300445403985,16.022702744490527,0.10725604133970151
e1_rr_44013007_10_M,ridge_direct,3,236.6851370254132,7.160298031411067e-05,0.44139678906835333,236.24366863336454,0.28513525999049516,5.2367816342921385,16.035914468324478,0.10664523790781538
e1_rr_44013007_10_M,ridge_direct,4,234.72585773601327,0.006488788555286472,0.3932489491918524,234.32611999826614,0.28320121135612814,5.147314324731803,15.96115587612979,0.10399984722695821
e1_rr_44013007_10_M,ridge_direct,5,233.96435754889427,0.025765440448998485,0.2057495946876301,233.73284251375762,0.2862349567682206,5.0207407668839235,15.955928402402781,0.09901282202757723
e1_rr_44013007_10_M,ridge_direct,6,232.99723748264623,0.042203239265160244,0.15415146394207097,232.80088277943898,0.28555141793324557,4.938799076985748,15.92069770473967,0.09623178113706012
e1_rr_44013007_10_M,ridge_direct,7,231.67883570718553,0.023015526966261086,0.11157996530799029,231.5442402149113,0.2879385594247888,4.909240382492519,15.889516559884767,0.0954568783902243
e1_rr_44013007_10_M,sarima,1,204.5654393044744,0.8157762519273974,6.3002310005989495,197.44943205194807,0.39837580681695844,8.613067319998992,15.319808883881256,0.3160887131912815
e1_rr_44013007_10_M,sarima,2,280.9335658295503,0.9692235489151341,9.611335599001068,270.3530066816341,0.2279070071694833,6.948841643746255,16.886827131097053,0.16932797485227608
e1_rr_44013007_10_M,sarima,3,288.94903414864194,3.2979689492576783,5.368805827971926,280.28225937141235,0.1720658858226583,5.241346510281411,16.995107002231048,0.0951125746527263
e1_rr_44013007_10_M,sarima,4,225.7028992174262,0.95123095697833,8.479510135416902,216.27215812503096,0.16414972050482762,5.359172948319429,14.908420778238387,0.12922075121023774
e1_rr_44013007_10_M,sarima,5,145.11485493619602,0.28983390467643666,5.096383216972772,139.7286378145468,0.2297048996819582,5.047386952182121,12.145452313645377,0.17270535949170632
e1_rr_44013007_10_M,sarima,6,171.52899189135945,1.6095909274841647,0.6962354107008089,169.22316555317448,0.32321307056197385,5.277423966778683,13.746401833030554,0.1473892809312945
e1_rr_44013007_10_M,sarima,7,206.5882687516599,4.401917473898307,7.74580314610953,194.44054813165204,0.2826514549335548,6.892024819577546,14.53697281839502,0.22477381085804055
e1_rr_44013007_10_M,seasonal_naive,1,366.0748596381784,0.09964006197051918,128.50272702818054,237.47249254802736,0.2694117065966428,15.646978695761659,16.001807857752134,0.9561430660924822
e1_rr_44013007_10_M,seasonal_naive,2,366.5633626097867,0.08842601411503964,128.51174012671203,237.9631964689596,0.2703489581637501,15.668022865658253,16.022702744490527,0.9562178400490231
e1_rr_44013007_10_M,seasonal_naive,3,366.1128625472888,0.04897876914807922,128.0892480020753,237.97463577606553,0.27307650769512914,15.696683574118712,16.035914468324478,0.9581386176669051
e1_rr_44013007_10_M,seasonal_naive,4,362.08428390367555,0.006891735379207911,127.14762691308871,234.9297652552076,0.27898646158151086,15.728922053013372,15.96115587612979,0.97111182534897
e1_rr_44013007_10_M,seasonal_naive,5,360.0757961783439,0.0001172461357458744,125.62165998745917,234.45401894474907,0.2812432602715549,15.695604211419317,15.955928402402781,0.9676357823094123
e1_rr_44013007_10_M,seasonal_naive,6,357.6194746957079,0.0003693488093220061,124.18993898113071,233.4291663657678,0.28117764698611747,15.620598293251971,15.92069770473967,0.9626560300122126
e1_rr_44013007_10_M,seasonal_naive,7,359.82273603082854,0.008792826149459258,127.503073658481,232.31086954619806,0.28261666348839154,15.782368048299327,15.889516559884767,0.9865587802590255
e1_rr_44013007_10_M,stl_ridge_direct,1,1019.0427481284837,616.8233799976874,173.72810600502575,228.49126212577042,0.3281122859831549,18.430985569804395,16.001807857752134,1.32665810799108
e1_rr_44013007_10_M,stl_ridge_direct,2,1023.2955289480541,609.9810204814092,178.1553825556845,235.15912591096009,0.28984641070613765,17.991608881631368,16.022702744490527,1.2608645996195706
e1_rr_44013007_10_M,stl_ridge_direct,3,1024.2506844082986,610.046990923081,177.81611914309931,236.38757434211809,0.28415224779343345,17.89141219861618,16.035914468324478,1.2448063087216623
e1_rr_44013007_10_M,stl_ridge_direct,4,1026.477013501115,613.9352802347032,178.4501057466306,234.0916275197814,0.28482165681725824,17.904604701240785,15.96115587612979,1.2583480959650588
e1_rr_44013007_10_M,stl_ridge_direct,5,1016.2593550260807,616.2551681065664,166.5615231945826,233.44266372493166,0.2882190689732836,17.504674484490693,15.955928402402781,1.203549399144306
e1_rr_44013007_10_M,stl_ridge_direct,6,1002.5187953272816,613.009768148581,157.43941276563598,232.06961441306467,0.29055921479586,17.17339173672136,15.92069770473967,1.1635577969715523
