station_id,horizon,expected_keys,xgboost_keys,sarima_keys,persistence_keys,common_keys,removed_keys,duplicate_xgboost_keys,duplicate_sarima_keys,y_true_mismatch_keys,y_persistence_mismatch_keys,reason
38037001_10_49,4,899,899,899,899,899,0,0,0,0,0,OK
38037001_10_49,5,898,898,898,898,898,0,0,0,0,0,OK
38037001_10_49,6,898,898,898,898,898,0,0,0,0,0,OK
38037001_10_49,7,896,896,896,896,896,0,0,0,0,0,OK
38038012_10_46,all,5719,5719,5719,5719,5719,0,0,0,0,0,OK
38038012_10_46,1,827,827,827,827,827,0,0,0,0,0,OK
38038012_10_46,2,824,824,824,824,824,0,0,0,0,0,OK
38038012_10_46,3,820,820,820,820,820,0,0,0,0,0,OK
38038012_10_46,4,818,818,818,818,818,0,0,0,0,0,OK
38038012_10_46,5,811,811,811,811,811,0,0,0,0,0,OK
38038012_10_46,6,810,810,810,810,810,0,0,0,0,0,OK
38038012_10_46,7,809,809,809,809,809,0,0,0,0,0,OK
38038021_10_49,all,5751,5751,5751,5751,5751,0,0,0,0,0,OK
38038021_10_49,1,826,826,826,826,826,0,0,0,0,0,OK
38038021_10_49,2,824,824,824,824,824,0,0,0,0,0,OK
38038021_10_49,3,823,823,823,823,823,0,0,0,0,0,OK
38038021_10_49,4,819,819,819,819,819,0,0,0,0,0,OK
38038021_10_49,5,819,819,819,819,819,0,0,0,0,0,OK
38038021_10_49,6,821,821,821,821,821,0,0,0,0,0,OK
38038021_10_49,7,819,819,819,819,819,0,0,0,0,0,OK
38038022_10_46,all,5007,5007,5007,5007,5007,0,0,0,0,0,OK
38038022_10_46,1,724,724,724,724,724,0,0,0,0,0,OK
38038022_10_46,2,720,720,720,720,720,0,0,0,0,0,OK
38038022_10_46,3,715,715,715,715,715,0,0,0,0,0,OK
38038022_10_46,4,713,713,713,713,713,0,0,0,0,0,OK
38038022_10_46,5,713,713,713,713,713,0,0,0,0,0,OK
38038022_10_46,6,711,711,711,711,711,0,0,0,0,0,OK
38038022_10_46,7,711,711,711,711,711,0,0,0,0,0,OK
38038023_10_49,all,5351,5351,5351,5351,5351,0,0,0,0,0,OK
38038023_10_49,1,774,774,774,774,774,0,0,0,0,0,OK
38038023_10_49,2,770,770,770,770,770,0,0,0,0,0,OK
38038023_10_49,3,764,764,764,764,764,0,0,0,0,0,OK
38038023_10_49,4,759,759,759,759,759,0,0,0,0,0,OK
38038023_10_49,5,760,760,760,760,760,0,0,0,0,0,OK
38038023_10_49,6,762,762,762,762,762,0,0,0,0,0,OK
38038023_10_49,7,762,762,762,762,762,0,0,0,0,0,OK
38038025_10_46,all,5875,5875,5875,5875,5875,0,0,0,0,0,OK
38038025_10_46,1,845,845,845,845,845,0,0,0,0,0,OK
38038025_10_46,2,840,840,840,840,840,0,0,0,0,0,OK
38038025_10_46,3,840,840,840,840,840,0,0,0,0,0,OK
38038025_10_46,4,839,839,839,839,839,0,0,0,0,0,OK
38038025_10_46,5,837,837,837,837,837,0,0,0,0,0,OK
38038025_10_46,6,838,838,838,838,838,0,0,0,0,0,OK
38038025_10_46,7,836,836,836,836,836,0,0,0,0,0,OK
38038026_10_46,all,5094,5094,5094,5094,5094,0,0,0,0,0,OK
38038026_10_46,1,736,736,736,736,736,0,0,0,0,0,OK
38038026_10_46,2,731,731,731,731,731,0,0,0,0,0,OK
38038026_10_46,3,728,728,728,728,728,0,0,0,0,0,OK
38038026_10_46,4,727,727,727,727,727,0,0,0,0,0,OK
38038026_10_46,5,725,725,725,725,725,0,0,0,0,0,OK
38038026_10_46,6,725,725,725,725,725,0,0,0,0,0,OK
38038026_10_46,7,722,722,722,722,722,0,0,0,0,0,OK
38038027_10_49,all,4895,4895,4895,4895,4895,0,0,0,0,0,OK
38038027_10_49,1,711,711,711,711,711,0,0,0,0,0,OK
38038027_10_49,2,703,703,703,703,703,0,0,0,0,0,OK
38038027_10_49,3,698,698,698,698,698,0,0,0,0,0,OK
38038027_10_49,4,696,696,696,696,696,0,0,0,0,0,OK
38038027_10_49,5,695,695,695,695,695,0,0,0,0,0,OK
38038027_10_49,6,695,695,695,695,695,0,0,0,0,0,OK
38038027_10_49,7,697,697,697,697,697,0,0,0,0,0,OK
38048001_10_49,all,4223,4223,4223,4223,4223,0,0,0,0,0,OK
38048001_10_49,1,615,615,615,615,615,0,0,0,0,0,OK
38048001_10_49,2,610,610,610,610,610,0,0,0,0,0,OK
38048001_10_49,3,606,606,606,606,606,0,0,0,0,0,OK
38048001_10_49,4,603,603,603,603,603,0,0,0,0,0,OK
38048001_10_49,5,599,599,599,599,599,0,0,0,0,0,OK
38048001_10_49,6,596,596,596,596,596,0,0,0,0,0,OK
38048001_10_49,7,594,594,594,594,594,0,0,0,0,0,OK
39008001_10_49,all,7126,7126,7126,7126,7126,0,0,0,0,0,OK
39008001_10_49,1,1021,1021,1021,1021,1021,0,0,0,0,0,OK
39008001_10_49,2,1020,1020,1020,1020,1020,0,0,0,0,0,OK
39008001_10_49,3,1019,1019,1019,1019,1019,0,0,0,0,0,OK
39008001_10_49,4,1018,1018,1018,1018,1018,0,0,0,0,0,OK
39008001_10_49,5,1017,1017,1017,1017,1017,0,0,0,0,0,OK
39008001_10_49,6,1016,1016,1016,1016,1016,0,0,0,0,0,OK
39008001_10_49,7,1015,1015,1015,1015,1015,0,0,0,0,0,OK
39016003_10_49,all,6387,6387,6387,6387,6387,0,0,0,0,0,OK
39016003_10_49,1,919,919,919,919,919,0,0,0,0,0,OK
39016003_10_49,2,913,913,913,913,913,0,0,0,0,0,OK
39016003_10_49,3,910,910,910,910,910,0,0,0,0,0,OK
39016003_10_49,4,911,911,911,911,911,0,0,0,0,0,OK
39016003_10_49,5,912,912,912,912,912,0,0,0,0,0,OK
39016003_10_49,6,912,912,912,912,912,0,0,0,0,0,OK
39016003_10_49,7,910,910,910,910,910,0,0,0,0,0,OK
39020001_10_49,all,5837,5837,5837,5837,5837,0,0,0,0,0,OK
39020001_10_49,1,837,837,837,837,837,0,0,0,0,0,OK
39020001_10_49,2,833,833,833,833,833,0,0,0,0,0,OK
39020001_10_49,3,833,833,833,833,833,0,0,0,0,0,OK
39020001_10_49,4,835,835,835,835,835,0,0,0,0,0,OK
39020001_10_49,5,835,835,835,835,835,0,0,0,0,0,OK
39020001_10_49,6,833,833,833,833,833,0,0,0,0,0,OK
39020001_10_49,7,831,831,831,831,831,0,0,0,0,0,OK
39025001_10_49,all,5860,5860,5860,5860,5860,0,0,0,0,0,OK
39025001_10_49,1,842,842,842,842,842,0,0,0,0,0,OK
39025001_10_49,2,841,841,841,841,841,0,0,0,0,0,OK
39025001_10_49,3,838,838,838,838,838,0,0,0,0,0,OK
39025001_10_49,4,836,836,836,836,836,0,0,0,0,0,OK
39025001_10_49,5,835,835,835,835,835,0,0,0,0,0,OK
39025001_10_49,6,834,834,834,834,834,0,0,0,0,0,OK
39025001_10_49,7,834,834,834,834,834,0,0,0,0,0,OK
39059001_10_49,all,6719,6719,6719,6719,6719,0,0,0,0,0,OK
39059001_10_49,1,965,965,965,965,965,0,0,0,0,0,OK
39059001_10_49,2,961,961,961,961,961,0,0,0,0,0,OK
39059001_10_49,3,959,959,959,959,959,0,0,0,0,0,OK
39059001_10_49,4,960,960,960,960,960,0,0,0,0,0,OK
39059001_10_49,5,960,960,960,960,960,0,0,0,0,0,OK
39059001_10_49,6,958,958,958,958,958,0,0,0,0,0,OK
39059001_10_49,7,956,956,956,956,956,0,0,0,0,0,OK
39075005_10_49,all,6827,6827,6827,6827,6827,0,0,0,0,0,OK
39075005_10_49,1,979,979,979,979,979,0,0,0,0,0,OK
39075005_10_49,2,977,977,977,977,977,0,0,0,0,0,OK
39075005_10_49,3,976,976,976,976,976,0,0,0,0,0,OK
39075005_10_49,4,974,974,974,974,974,0,0,0,0,0,OK
39075005_10_49,5,973,973,973,973,973,0,0,0,0,0,OK
39075005_10_49,6,974,974,974,974,974,0,0,0,0,0,OK
39075005_10_49,7,974,974,974,974,974,0,0,0,0,0,OK
39075006_10_49,all,6635,6635,6635,6635,6635,0,0,0,0,0,OK
39075006_10_49,1,954,954,954,954,954,0,0,0,0,0,OK
39075006_10_49,2,952,952,952,952,952,0,0,0,0,0,OK
39075006_10_49,3,947,947,947,947,947,0,0,0,0,0,OK
39075006_10_49,4,948,948,948,948,948,0,0,0,0,0,OK
39075006_10_49,5,946,946,946,946,946,0,0,0,0,0,OK
39075006_10_49,6,944,944,944,944,944,0,0,0,0,0,OK
39075006_10_49,7,944,944,944,944,944,0,0,0,0,0,OK
39086001_10_49,all,6425,6425,6425,6425,6425,0,0,0,0,0,OK
39086001_10_49,1,925,925,925,925,925,0,0,0,0,0,OK
39086001_10_49,2,921,921,921,921,921,0,0,0,0,0,OK
39086001_10_49,3,919,919,919,919,919,0,0,0,0,0,OK
39086001_10_49,4,917,917,917,917,917,0,0,0,0,0,OK
39086001_10_49,5,915,915,915,915,915,0,0,0,0,0,OK
39086001_10_49,6,915,915,915,915,915,0,0,0,0,0,OK
39086001_10_49,7,913,913,913,913,913,0,0,0,0,0,OK
39087003_10_49,all,5878,5878,5878,5878,5878,0,0,0,0,0,OK
39087003_10_49,1,846,846,846,846,846,0,0,0,0,0,OK
39087003_10_49,2,843,843,843,843,843,0,0,0,0,0,OK
39087003_10_49,3,842,842,842,842,842,0,0,0,0,0,OK
39087003_10_49,4,840,840,840,840,840,0,0,0,0,0,OK
39087003_10_49,5,837,837,837,837,837,0,0,0,0,0,OK
39087003_10_49,6,836,836,836,836,836,0,0,0,0,0,OK
39087003_10_49,7,834,834,834,834,834,0,0,0,0,0,OK
39087004_10_49,all,6162,6162,6162,6162,6162,0,0,0,0,0,OK
39087004_10_49,1,883,883,883,883,883,0,0,0,0,0,OK
39087004_10_49,2,883,883,883,883,883,0,0,0,0,0,OK
39087004_10_49,3,881,881,881,881,881,0,0,0,0,0,OK
39087004_10_49,4,882,882,882,882,882,0,0,0,0,0,OK
39087004_10_49,5,880,880,880,880,880,0,0,0,0,0,OK
39087004_10_49,6,878,878,878,878,878,0,0,0,0,0,OK
39087004_10_49,7,875,875,875,875,875,0,0,0,0,0,OK
39087005_10_49,all,6869,6869,6869,6869,6869,0,0,0,0,0,OK
39087005_10_49,1,984,984,984,984,984,0,0,0,0,0,OK
39087005_10_49,2,983,983,983,983,983,0,0,0,0,0,OK
39087005_10_49,3,982,982,982,982,982,0,0,0,0,0,OK
39087005_10_49,4,982,982,982,982,982,0,0,0,0,0,OK
39087005_10_49,5,981,981,981,981,981,0,0,0,0,0,OK
39087005_10_49,6,979,979,979,979,979,0,0,0,0,0,OK
39087005_10_49,7,978,978,978,978,978,0,0,0,0,0,OK
40194002_10_49,all,7206,7206,7206,7206,7206,0,0,0,0,0,OK
40194002_10_49,1,1034,1034,1034,1034,1034,0,0,0,0,0,OK
40194002_10_49,2,1032,1032,1032,1032,1032,0,0,0,0,0,OK
40194002_10_49,3,1030,1030,1030,1030,1030,0,0,0,0,0,OK
40194002_10_49,4,1029,1029,1029,1029,1029,0,0,0,0,0,OK
40194002_10_49,5,1028,1028,1028,1028,1028,0,0,0,0,0,OK
40194002_10_49,6,1027,1027,1027,1027,1027,0,0,0,0,0,OK
40194002_10_49,7,1026,1026,1026,1026,1026,0,0,0,0,0,OK
41004006_10_49,all,5482,5482,5482,5482,5482,0,0,0,0,0,OK
41004006_10_49,1,791,791,791,791,791,0,0,0,0,0,OK
41004006_10_49,2,788,788,788,788,788,0,0,0,0,0,OK
41004006_10_49,3,784,784,784,784,784,0,0,0,0,0,OK
41004006_10_49,4,782,782,782,782,782,0,0,0,0,0,OK
41004006_10_49,5,782,782,782,782,782,0,0,0,0,0,OK
41004006_10_49,6,778,778,778,778,778,0,0,0,0,0,OK
41004006_10_49,7,777,777,777,777,777,0,0,0,0,0,OK
41049001_10_49,all,4878,4878,4878,4878,4878,0,0,0,0,0,OK
41049001_10_49,1,702,702,702,702,702,0,0,0,0,0,OK
41049001_10_49,2,697,697,697,697,697,0,0,0,0,0,OK
41049001_10_49,3,697,697,697,697,697,0,0,0,0,0,OK
41049001_10_49,4,693,693,693,693,693,0,0,0,0,0,OK
41049001_10_49,5,696,696,696,696,696,0,0,0,0,0,OK
41049001_10_49,6,697,697,697,697,697,0,0,0,0,0,OK
41049001_10_49,7,696,696,696,696,696,0,0,0,0,0,OK
41059001_10_49,all,5477,5477,5477,5477,5477,0,0,0,0,0,OK
41059001_10_49,1,790,790,790,790,790,0,0,0,0,0,OK
41059001_10_49,2,786,786,786,786,786,0,0,0,0,0,OK
41059001_10_49,3,783,783,783,783,783,0,0,0,0,0,OK
41059001_10_49,4,781,781,781,781,781,0,0,0,0,0,OK
41059001_10_49,5,780,780,780,780,780,0,0,0,0,0,OK
41059001_10_49,6,779,779,779,779,779,0,0,0,0,0,OK
41059001_10_49,7,778,778,778,778,778,0,0,0,0,0,OK
41088001_10_49,all,2939,2939,2939,2939,2939,0,0,0,0,0,OK
41088001_10_49,1,429,429,429,429,429,0,0,0,0,0,OK
41088001_10_49,2,423,423,423,423,423,0,0,0,0,0,OK
41088001_10_49,3,420,420,420,420,420,0,0,0,0,0,OK
41088001_10_49,4,419,419,419,419,419,0,0,0,0,0,OK
41088001_10_49,5,415,415,415,415,415,0,0,0,0,0,OK
41088001_10_49,6,417,417,417,417,417,0,0,0,0,0,OK
41088001_10_49,7,416,416,416,416,416,0,0,0,0,0,OK
41091009_10_49,all,5720,5720,5720,5720,5720,0,0,0,0,0,OK
41091009_10_49,1,825,825,825,825,825,0,0,0,0,0,OK
41091009_10_49,2,820,820,820,820,820,0,0,0,0,0,OK
41091009_10_49,3,817,817,817,817,817,0,0,0,0,0,OK
41091009_10_49,4,816,816,816,816,816,0,0,0,0,0,OK
41091009_10_49,5,815,815,815,815,815,0,0,0,0,0,OK
41091009_10_49,6,814,814,814,814,814,0,0,0,0,0,OK
41091009_10_49,7,813,813,813,813,813,0,0,0,0,0,OK
41091015_10_49,all,4471,4471,4471,4471,4471,0,0,0,0,0,OK
41091015_10_49,1,650,650,650,650,650,0,0,0,0,0,OK
41091015_10_49,2,643,643,643,643,643,0,0,0,0,0,OK
41091015_10_49,3,638,638,638,638,638,0,0,0,0,0,OK
41091015_10_49,4,635,635,635,635,635,0,0,0,0,0,OK
41091015_10_49,5,638,638,638,638,638,0,0,0,0,0,OK
41091015_10_49,6,636,636,636,636,636,0,0,0,0,0,OK
41091015_10_49,7,631,631,631,631,631,0,0,0,0,0,OK
41091016_10_49,all,7305,7305,7305,7305,7305,0,0,0,0,0,OK
41091016_10_49,1,1047,1047,1047,1047,1047,0,0,0,0,0,OK
41091016_10_49,2,1045,1045,1045,1045,1045,0,0,0,0,0,OK
41091016_10_49,3,1045,1045,1045,1045,1045,0,0,0,0,0,OK
41091016_10_49,4,1044,1044,1044,1044,1044,0,0,0,0,0,OK
41091016_10_49,5,1043,1043,1043,1043,1043,0,0,0,0,0,OK
41091016_10_49,6,1041,1041,1041,1041,1041,0,0,0,0,0,OK
41091016_10_49,7,1040,1040,1040,1040,1040,0,0,0,0,0,OK
41091018_10_49,all,4216,4216,4216,4216,4216,0,0,0,0,0,OK
41091018_10_49,1,606,606,606,606,606,0,0,0,0,0,OK
41091018_10_49,2,605,605,605,605,605,0,0,0,0,0,OK
41091018_10_49,3,603,603,603,603,603,0,0,0,0,0,OK
41091018_10_49,4,602,602,602,602,602,0,0,0,0,0,OK
41091018_10_49,5,601,601,601,601,601,0,0,0,0,0,OK
41091018_10_49,6,600,600,600,600,600,0,0,0,0,0,OK
41091018_10_49,7,599,599,599,599,599,0,0,0,0,0,OK
42173001_10_49,all,7028,7028,7028,7028,7028,0,0,0,0,0,OK
42173001_10_49,1,1010,1010,1010,1010,1010,0,0,0,0,0,OK
42173001_10_49,2,1008,1008,1008,1008,1008,0,0,0,0,0,OK
42173001_10_49,3,1005,1005,1005,1005,1005,0,0,0,0,0,OK
42173001_10_49,4,1004,1004,1004,1004,1004,0,0,0,0,0,OK
42173001_10_49,5,1002,1002,1002,1002,1002,0,0,0,0,0,OK
42173001_10_49,6,999,999,999,999,999,0,0,0,0,0,OK
42173001_10_49,7,1000,1000,1000,1000,1000,0,0,0,0,0,OK
43123005_10_47,all,5456,5456,5456,5456,5456,0,0,0,0,0,OK
43123005_10_47,1,786,786,786,786,786,0,0,0,0,0,OK
43123005_10_47,2,784,784,784,784,784,0,0,0,0,0,OK
43123005_10_47,3,780,780,780,780,780,0,0,0,0,0,OK
43123005_10_47,4,777,777,777,777,777,0,0,0,0,0,OK
43123005_10_47,5,776,776,776,776,776,0,0,0,0,0,OK
43123005_10_47,6,777,777,777,777,777,0,0,0,0,0,OK
43123005_10_47,7,776,776,776,776,776,0,0,0,0,0,OK
45081004_10_49,all,4825,4825,4825,4825,4825,0,0,0,0,0,OK
45081004_10_49,1,706,706,706,706,706,0,0,0,0,0,OK
45081004_10_49,2,698,698,698,698,698,0,0,0,0,0,OK
45081004_10_49,3,693,693,693,693,693,0,0,0,0,0,OK
45081004_10_49,4,688,688,688,688,688,0,0,0,0,0,OK
45081004_10_49,5,683,683,683,683,683,0,0,0,0,0,OK
45081004_10_49,6,681,681,681,681,681,0,0,0,0,0,OK
45081004_10_49,7,676,676,676,676,676,0,0,0,0,0,OK
45168002_10_49,all,5086,5086,5086,5086,5086,0,0,0,0,0,OK
45168002_10_49,1,739,739,739,739,739,0,0,0,0,0,OK
45168002_10_49,2,732,732,732,732,732,0,0,0,0,0,OK
45168002_10_49,3,729,729,729,729,729,0,0,0,0,0,OK
45168002_10_49,4,725,725,725,725,725,0,0,0,0,0,OK
45168002_10_49,5,721,721,721,721,721,0,0,0,0,0,OK
45168002_10_49,6,720,720,720,720,720,0,0,0,0,0,OK
45168002_10_49,7,720,720,720,720,720,0,0,0,0,0,OK
46010001_10_46,all,1969,1969,1969,1969,1969,0,0,0,0,0,OK
46010001_10_46,1,290,290,290,290,290,0,0,0,0,0,OK
46010001_10_46,2,283,283,283,283,283,0,0,0,0,0,OK
46010001_10_46,3,282,282,282,282,282,0,0,0,0,0,OK
46010001_10_46,4,284,284,284,284,284,0,0,0,0,0,OK
46010001_10_46,5,279,279,279,279,279,0,0,0,0,0,OK
46010001_10_46,6,277,277,277,277,277,0,0,0,0,0,OK
46010001_10_46,7,274,274,274,274,274,0,0,0,0,0,OK
46028001_10_46,all,3104,3104,3104,3104,3104,0,0,0,0,0,OK
46028001_10_46,1,461,461,461,461,461,0,0,0,0,0,OK
46028001_10_46,2,450,450,450,450,450,0,0,0,0,0,OK
46028001_10_46,3,445,445,445,445,445,0,0,0,0,0,OK
46028001_10_46,4,440,440,440,440,440,0,0,0,0,0,OK
46028001_10_46,5,437,437,437,437,437,0,0,0,0,0,OK
46028001_10_46,6,435,435,435,435,435,0,0,0,0,0,OK
46028001_10_46,7,436,436,436,436,436,0,0,0,0,0,OK
46095001_10_46,all,5691,5691,5691,5691,5691,0,0,0,0,0,OK
46095001_10_46,1,823,823,823,823,823,0,0,0,0,0,OK
46095001_10_46,2,821,821,821,821,821,0,0,0,0,0,OK
46095001_10_46,3,817,817,817,817,817,0,0,0,0,0,OK
46095001_10_46,4,811,811,811,811,811,0,0,0,0,0,OK
46095001_10_46,5,807,807,807,807,807,0,0,0,0,0,OK
46095001_10_46,6,806,806,806,806,806,0,0,0,0,0,OK
46095001_10_46,7,806,806,806,806,806,0,0,0,0,0,OK
46102002_10_46,all,6175,6175,6175,6175,6175,0,0,0,0,0,OK
46102002_10_46,1,891,891,891,891,891,0,0,0,0,0,OK
46102002_10_46,2,887,887,887,887,887,0,0,0,0,0,OK
46102002_10_46,3,884,884,884,884,884,0,0,0,0,0,OK
46102002_10_46,4,881,881,881,881,881,0,0,0,0,0,OK
46102002_10_46,5,878,878,878,878,878,0,0,0,0,0,OK
46102002_10_46,6,877,877,877,877,877,0,0,0,0,0,OK
46102002_10_46,7,877,877,877,877,877,0,0,0,0,0,OK
46220003_10_46,all,5573,5573,5573,5573,5573,0,0,0,0,0,OK
46220003_10_46,1,812,812,812,812,812,0,0,0,0,0,OK
46220003_10_46,2,805,805,805,805,805,0,0,0,0,0,OK
46220003_10_46,3,799,799,799,799,799,0,0,0,0,0,OK
46220003_10_46,4,795,795,795,795,795,0,0,0,0,0,OK
46220003_10_46,5,792,792,792,792,792,0,0,0,0,0,OK
46220003_10_46,6,787,787,787,787,787,0,0,0,0,0,OK
46220003_10_46,7,783,783,783,783,783,0,0,0,0,0,OK
46220010_10_46,all,6411,6411,6411,6411,6411,0,0,0,0,0,OK
46220010_10_46,1,924,924,924,924,924,0,0,0,0,0,OK
46220010_10_46,2,920,920,920,920,920,0,0,0,0,0,OK
46220010_10_46,3,916,916,916,916,916,0,0,0,0,0,OK
46220010_10_46,4,914,914,914,914,914,0,0,0,0,0,OK
46220010_10_46,5,914,914,914,914,914,0,0,0,0,0,OK
46220010_10_46,6,912,912,912,912,912,0,0,0,0,0,OK
46220010_10_46,7,911,911,911,911,911,0,0,0,0,0,OK
46250030_10_46,all,6679,6679,6679,6679,6679,0,0,0,0,0,OK
46250030_10_46,1,962,962,962,962,962,0,0,0,0,0,OK
46250030_10_46,2,959,959,959,959,959,0,0,0,0,0,OK
46250030_10_46,3,957,957,957,957,957,0,0,0,0,0,OK
46250030_10_46,4,953,953,953,953,953,0,0,0,0,0,OK
46250030_10_46,5,951,951,951,951,951,0,0,0,0,0,OK
46250030_10_46,6,949,949,949,949,949,0,0,0,0,0,OK
46250030_10_46,7,948,948,948,948,948,0,0,0,0,0,OK
46250046_10_46,all,5354,5354,5354,5354,5354,0,0,0,0,0,OK
46250046_10_46,1,779,779,779,779,779,0,0,0,0,0,OK
46250046_10_46,2,773,773,773,773,773,0,0,0,0,0,OK
46250046_10_46,3,768,768,768,768,768,0,0,0,0,0,OK
46250046_10_46,4,763,763,763,763,763,0,0,0,0,0,OK
46250046_10_46,5,759,759,759,759,759,0,0,0,0,0,OK
46250046_10_46,6,757,757,757,757,757,0,0,0,0,0,OK
46250046_10_46,7,755,755,755,755,755,0,0,0,0,0,OK
46250047_10_46,all,6104,6104,6104,6104,6104,0,0,0,0,0,OK
46250047_10_46,1,884,884,884,884,884,0,0,0,0,0,OK
46250047_10_46,2,879,879,879,879,879,0,0,0,0,0,OK
46250047_10_46,3,875,875,875,875,875,0,0,0,0,0,OK
46250047_10_46,4,871,871,871,871,871,0,0,0,0,0,OK
46250047_10_46,5,868,868,868,868,868,0,0,0,0,0,OK
46250047_10_46,6,865,865,865,865,865,0,0,0,0,0,OK
46250047_10_46,7,862,862,862,862,862,0,0,0,0,0,OK
46250048_10_46,all,6207,6207,6207,6207,6207,0,0,0,0,0,OK
46250048_10_46,1,897,897,897,897,897,0,0,0,0,0,OK
46250048_10_46,2,893,893,893,893,893,0,0,0,0,0,OK
46250048_10_46,3,889,889,889,889,889,0,0,0,0,0,OK
46250048_10_46,4,886,886,886,886,886,0,0,0,0,0,OK
46250048_10_46,5,883,883,883,883,883,0,0,0,0,0,OK
46250048_10_46,6,881,881,881,881,881,0,0,0,0,0,OK
46250048_10_46,7,878,878,878,878,878,0,0,0,0,0,OK
46250054_10_46,all,3050,3050,3050,3050,3050,0,0,0,0,0,OK
46250054_10_46,1,441,441,441,441,441,0,0,0,0,0,OK
46250054_10_46,2,437,437,437,437,437,0,0,0,0,0,OK
46250054_10_46,3,434,434,434,434,434,0,0,0,0,0,OK
46250054_10_46,4,434,434,434,434,434,0,0,0,0,0,OK
46250054_10_46,5,435,435,435,435,435,0,0,0,0,0,OK
46250054_10_46,6,435,435,435,435,435,0,0,0,0,0,OK
46250054_10_46,7,434,434,434,434,434,0,0,0,0,0,OK
46258001_10_46,all,5755,5755,5755,5755,5755,0,0,0,0,0,OK
46258001_10_46,1,823,823,823,823,823,0,0,0,0,0,OK
46258001_10_46,2,821,821,821,821,821,0,0,0,0,0,OK
46258001_10_46,3,823,823,823,823,823,0,0,0,0,0,OK
46258001_10_46,4,825,825,825,825,825,0,0,0,0,0,OK
46258001_10_46,5,824,824,824,824,824,0,0,0,0,0,OK
46258001_10_46,6,821,821,821,821,821,0,0,0,0,0,OK
46258001_10_46,7,818,818,818,818,818,0,0,0,0,0,OK
47085003_10_49,all,5448,5448,5448,5448,5448,0,0,0,0,0,OK
47085003_10_49,1,791,791,791,791,791,0,0,0,0,0,OK
47085003_10_49,2,786,786,786,786,786,0,0,0,0,0,OK
47085003_10_49,3,781,781,781,781,781,0,0,0,0,0,OK
47085003_10_49,4,777,777,777,777,777,0,0,0,0,0,OK
47085003_10_49,5,774,774,774,774,774,0,0,0,0,0,OK
47085003_10_49,6,771,771,771,771,771,0,0,0,0,0,OK
47085003_10_49,7,768,768,768,768,768,0,0,0,0,0,OK
47186027_10_49,all,5504,5504,5504,5504,5504,0,0,0,0,0,OK
47186027_10_49,1,794,794,794,794,794,0,0,0,0,0,OK
47186027_10_49,2,791,791,791,791,791,0,0,0,0,0,OK
47186027_10_49,3,788,788,788,788,788,0,0,0,0,0,OK
47186027_10_49,4,785,785,785,785,785,0,0,0,0,0,OK
47186027_10_49,5,783,783,783,783,783,0,0,0,0,0,OK
47186027_10_49,6,783,783,783,783,783,0,0,0,0,0,OK
47186027_10_49,7,780,780,780,780,780,0,0,0,0,0,OK
47186029_10_49,all,5990,5990,5990,5990,5990,0,0,0,0,0,OK
47186029_10_49,1,866,866,866,866,866,0,0,0,0,0,OK
47186029_10_49,2,861,861,861,861,861,0,0,0,0,0,OK
47186029_10_49,3,858,858,858,858,858,0,0,0,0,0,OK
47186029_10_49,4,855,855,855,855,855,0,0,0,0,0,OK
47186029_10_49,5,853,853,853,853,853,0,0,0,0,0,OK
47186029_10_49,6,850,850,850,850,850,0,0,0,0,0,OK
47186029_10_49,7,847,847,847,847,847,0,0,0,0,0,OK
47186030_10_49,all,6093,6093,6093,6093,6093,0,0,0,0,0,OK
47186030_10_49,1,883,883,883,883,883,0,0,0,0,0,OK
47186030_10_49,2,876,876,876,876,876,0,0,0,0,0,OK
47186030_10_49,3,869,869,869,869,869,0,0,0,0,0,OK
47186030_10_49,4,868,868,868,868,868,0,0,0,0,0,OK
47186030_10_49,5,868,868,868,868,868,0,0,0,0,0,OK
47186030_10_49,6,866,866,866,866,866,0,0,0,0,0,OK
47186030_10_49,7,863,863,863,863,863,0,0,0,0,0,OK
47186031_10_49,all,6180,6180,6180,6180,6180,0,0,0,0,0,OK
47186031_10_49,1,889,889,889,889,889,0,0,0,0,0,OK
47186031_10_49,2,886,886,886,886,886,0,0,0,0,0,OK
47186031_10_49,3,884,884,884,884,884,0,0,0,0,0,OK
47186031_10_49,4,882,882,882,882,882,0,0,0,0,0,OK
47186031_10_49,5,881,881,881,881,881,0,0,0,0,0,OK
47186031_10_49,6,880,880,880,880,880,0,0,0,0,0,OK
47186031_10_49,7,878,878,878,878,878,0,0,0,0,0,OK
48002001_10_47,all,5738,5738,5738,5738,5738,0,0,0,0,0,OK
48002001_10_47,1,830,830,830,830,830,0,0,0,0,0,OK
48002001_10_47,2,822,822,822,822,822,0,0,0,0,0,OK
48002001_10_47,3,817,817,817,817,817,0,0,0,0,0,OK
48002001_10_47,4,816,816,816,816,816,0,0,0,0,0,OK
48002001_10_47,5,817,817,817,817,817,0,0,0,0,0,OK
48002001_10_47,6,819,819,819,819,819,0,0,0,0,0,OK
48002001_10_47,7,817,817,817,817,817,0,0,0,0,0,OK
48002002_10_49,all,4628,4628,4628,4628,4628,0,0,0,0,0,OK
48002002_10_49,1,663,663,663,663,663,0,0,0,0,0,OK
48002002_10_49,2,662,662,662,662,662,0,0,0,0,0,OK
48002002_10_49,3,661,661,661,661,661,0,0,0,0,0,OK
48002002_10_49,4,661,661,661,661,661,0,0,0,0,0,OK
