site,source_station,origin,target_date,forecast_timestamp,horizon,y_true,yhat_lags,yhat_meteo,error_lags,error_meteo,sq_error_lags,sq_error_meteo,loss_differential
Birr (Co. Offaly),Birr co offlay,2023-05-06,2023-05-06 01:00:00,2023-05-06 01:00:00,1,10.1,12.9377841949,12.0111904144,-2.83778419495,-1.91119041443,8.05301913709,3.6526488002,4.40037033688
Birr (Co. Offaly),Birr co offlay,2023-05-07,2023-05-07 01:00:00,2023-05-07 01:00:00,1,7.89,11.5364227295,11.8724355698,-3.64642272949,-3.98243556976,13.2963987222,15.8597930673,-2.56339434516
Birr (Co. Offaly),Birr co offlay,2023-05-08,2023-05-08 01:00:00,2023-05-08 01:00:00,1,1.85,9.65630149841,7.9066324234,-7.80630149841,-6.0566324234,60.9383430841,36.6827963122,24.2555467719
Birr (Co. Offaly),Birr co offlay,2023-05-09,2023-05-09 01:00:00,2023-05-09 01:00:00,1,19.06,5.03793859482,4.88256931305,14.0220614052,14.177430687,196.618206051,200.999540883,-4.3813348326
Birr (Co. Offaly),Birr co offlay,2023-05-10,2023-05-10 01:00:00,2023-05-10 01:00:00,1,5.89,12.070019722,12.4205856323,-6.18001972198,-6.53058563232,38.1926437641,42.6485487011,-4.455904937
Birr (Co. Offaly),Birr co offlay,2023-05-11,2023-05-11 01:00:00,2023-05-11 01:00:00,1,5.88,9.15831661224,8.35721874237,-3.27831661224,-2.47721874237,10.7473598101,6.13661269755,4.61074711256
Birr (Co. Offaly),Birr co offlay,2023-05-12,2023-05-12 01:00:00,2023-05-12 01:00:00,1,5.93,7.28080701828,6.99239444733,-1.35080701828,-1.06239444733,1.82467960063,1.12868196171,0.695997638924
Birr (Co. Offaly),Birr co offlay,2023-05-13,2023-05-13 01:00:00,2023-05-13 01:00:00,1,21.04,9.94959545135,10.2903299332,11.0904045486,10.7496700668,122.997073053,115.555406546,7.44166650683
Birr (Co. Offaly),Birr co offlay,2023-05-14,2023-05-14 01:00:00,2023-05-14 01:00:00,1,10.86,12.4172725677,14.14909935,-1.55727256775,-3.28909934998,2.42509785026,10.818174534,-8.39307668375
Birr (Co. Offaly),Birr co offlay,2023-05-15,2023-05-15 01:00:00,2023-05-15 01:00:00,1,11.52,8.70318984985,9.87710094452,2.81681015015,1.64289905548,7.93441942197,2.6991173065,5.23530211547
Birr (Co. Offaly),Birr co offlay,2023-05-16,2023-05-16 01:00:00,2023-05-16 01:00:00,1,12.37,9.53032684326,12.5417003632,2.83967315674,-0.171700363159,8.0637436371,0.029481014709,8.03426262239
Birr (Co. Offaly),Birr co offlay,2023-05-17,2023-05-17 01:00:00,2023-05-17 01:00:00,1,13.68,12.8576145172,15.7373132706,0.822385482788,-2.05731327057,0.676317882301,4.23253789326,-3.55622001096
Birr (Co. Offaly),Birr co offlay,2023-05-18,2023-05-18 01:00:00,2023-05-18 01:00:00,1,10.25,12.9354496002,13.5127887726,-2.68544960022,-3.26278877258,7.21163955532,10.6457905745,-3.43415101917
Birr (Co. Offaly),Birr co offlay,2023-05-19,2023-05-19 01:00:00,2023-05-19 01:00:00,1,21.64,13.0084371567,14.4707794189,8.63156284332,7.16922058105,74.5038771182,51.3977237398,23.1061533784
Birr (Co. Offaly),Birr co offlay,2023-05-20,2023-05-20 01:00:00,2023-05-20 01:00:00,1,14.19,13.3684682846,13.4588384628,0.821531715393,0.73116153717,0.674914359397,0.534597193437,0.140317165959
Birr (Co. Offaly),Birr co offlay,2023-05-21,2023-05-21 01:00:00,2023-05-21 01:00:00,1,6.32,15.9767875671,13.7788219452,-9.65678756714,-7.45882194519,93.2535461168,55.6340248101,37.6195213068
Birr (Co. Offaly),Birr co offlay,2023-05-22,2023-05-22 01:00:00,2023-05-22 01:00:00,1,9.8,7.9347281456,6.71390581131,1.8652718544,3.08609418869,3.47923909082,9.52397734147,-6.04473825065
Birr (Co. Offaly),Birr co offlay,2023-05-23,2023-05-23 01:00:00,2023-05-23 01:00:00,1,15.4,9.70240020752,11.7163972855,5.69759979248,3.68360271454,32.4626433953,13.5689289586,18.8937144367
Birr (Co. Offaly),Birr co offlay,2023-05-24,2023-05-24 01:00:00,2023-05-24 01:00:00,1,10.19,12.7250547409,12.0273761749,-2.53505474091,-1.83737617493,6.42650253939,3.37595120819,3.0505513312
Birr (Co. Offaly),Birr co offlay,2023-05-25,2023-05-25 01:00:00,2023-05-25 01:00:00,1,2.64,10.6455154419,9.40349197388,-8.00551544189,-6.76349197388,64.0882774904,45.7448236807,18.3434538097
Birr (Co. Offaly),Birr co offlay,2023-05-26,2023-05-26 01:00:00,2023-05-26 01:00:00,1,6.38,9.29588222504,8.87035274506,-2.91588222504,-2.49035274506,8.50236915028,6.20185679481,2.30051235548
Birr (Co. Offaly),Birr co offlay,2023-05-27,2023-05-27 01:00:00,2023-05-27 01:00:00,1,11.25,8.77619552612,10.5817899704,2.47380447388,0.668210029602,6.11970857497,0.446504643661,5.67320393131
Birr (Co. Offaly),Birr co offlay,2023-05-28,2023-05-28 01:00:00,2023-05-28 01:00:00,1,8.21,13.4764404297,14.1634206772,-5.26644042969,-5.95342067719,27.7353947994,35.4432177595,-7.70782296009
Birr (Co. Offaly),Birr co offlay,2023-05-29,2023-05-29 01:00:00,2023-05-29 01:00:00,1,12.29,6.95151615143,7.91331195831,5.33848384857,4.37668804169,28.4994098015,19.1553982142,9.34401158722
Birr (Co. Offaly),Birr co offlay,2023-05-30,2023-05-30 01:00:00,2023-05-30 01:00:00,1,11.25,11.9335136414,13.8981647491,-0.683513641357,-2.64816474915,0.467190897922,7.01277653862,-6.5455856407
Birr (Co. Offaly),Birr co offlay,2023-05-31,2023-05-31 01:00:00,2023-05-31 01:00:00,1,16.81,12.6943778992,14.0954856873,4.11562210083,2.71451431274,16.9383452768,7.36858795409,9.56975732275
Birr (Co. Offaly),Birr co offlay,2023-06-01,2023-06-01 01:00:00,2023-06-01 01:00:00,1,12.77,13.2271146774,14.8348903656,-0.457114677429,-2.0648903656,0.208953828321,4.26377222195,-4.05481839363
Birr (Co. Offaly),Birr co offlay,2023-06-02,2023-06-02 01:00:00,2023-06-02 01:00:00,1,10.7,11.9948730469,13.7890176773,-1.29487304688,-3.08901767731,1.67669620752,9.54203021072,-7.86533400319
Birr (Co. Offaly),Birr co offlay,2023-06-03,2023-06-03 01:00:00,2023-06-03 01:00:00,1,13.7,12.1854324341,14.941567421,1.51456756592,-1.24156742096,2.29391491173,1.54148966079,0.752425250943
Birr (Co. Offaly),Birr co offlay,2023-06-04,2023-06-04 01:00:00,2023-06-04 01:00:00,1,9.36,11.6938686371,14.9031629562,-2.33386863708,-5.54316295624,5.44694281517,30.7266555594,-25.2797127442
Birr (Co. Offaly),Birr co offlay,2023-06-05,2023-06-05 01:00:00,2023-06-05 01:00:00,1,9.43,9.70623588562,10.774684906,-0.27623588562,-1.34468490601,0.0763062645043,1.80817749644,-1.73187123194
Birr (Co. Offaly),Birr co offlay,2023-06-06,2023-06-06 01:00:00,2023-06-06 01:00:00,1,23.22,10.4141798019,11.9265651703,12.8058201981,11.2934348297,163.989030945,127.541670253,36.4473606921
Birr (Co. Offaly),Birr co offlay,2023-06-07,2023-06-07 01:00:00,2023-06-07 01:00:00,1,11.69,16.8803958893,18.2850837708,-5.19039588928,-6.59508377075,26.9402094875,43.4951299432,-16.5549204558
Birr (Co. Offaly),Birr co offlay,2023-06-08,2023-06-08 01:00:00,2023-06-08 01:00:00,1,17.88,12.4112758636,14.2794189453,5.46872413635,3.60058105469,29.9069436795,12.9641839314,16.9427597482
Birr (Co. Offaly),Birr co offlay,2023-06-09,2023-06-09 01:00:00,2023-06-09 01:00:00,1,20.75,13.5040416718,14.7727079391,7.24595832825,5.97729206085,52.5039120947,35.7280203807,16.775891714
Birr (Co. Offaly),Birr co offlay,2023-06-10,2023-06-10 01:00:00,2023-06-10 01:00:00,1,21.28,19.2430915833,19.4308948517,2.03690841675,1.84910514832,4.14899589822,3.41918984953,0.729806048692
Birr (Co. Offaly),Birr co offlay,2023-06-11,2023-06-11 01:00:00,2023-06-11 01:00:00,1,12.01,18.9676380157,16.149269104,-6.95763801575,-4.139269104,48.4087267582,17.1335487154,31.2751780428
Birr (Co. Offaly),Birr co offlay,2023-06-12,2023-06-12 01:00:00,2023-06-12 01:00:00,1,2.94,10.4262742996,10.9316043854,-7.48627429962,-7.99160438538,56.0443028892,63.8657406524,-7.82143776319
Birr (Co. Offaly),Birr co offlay,2023-06-13,2023-06-13 01:00:00,2023-06-13 01:00:00,1,9.8,5.97447490692,6.8017539978,3.82552509308,2.9982460022,14.6346422378,8.98947908969,5.64516314808
Birr (Co. Offaly),Birr co offlay,2023-06-14,2023-06-14 01:00:00,2023-06-14 01:00:00,1,23.04,11.859457016,13.5009298325,11.180542984,9.53907016754,125.004541417,90.9938596613,34.010681756
Birr (Co. Offaly),Birr co offlay,2023-06-15,2023-06-15 01:00:00,2023-06-15 01:00:00,1,24.89,22.6681098938,19.0790481567,2.2218901062,5.81095184326,4.93679564403,33.7671613247,-28.8303656807
Birr (Co. Offaly),Birr co offlay,2023-06-16,2023-06-16 01:00:00,2023-06-16 01:00:00,1,18.25,16.6876144409,16.3742294312,1.56238555908,1.87577056885,2.44104863523,3.51851522696,-1.07746659173
Birr (Co. Offaly),Birr co offlay,2023-06-17,2023-06-17 01:00:00,2023-06-17 01:00:00,1,4.85,17.9128818512,11.9256477356,-13.0628818512,-7.0756477356,170.638882258,50.0647908782,120.57409138
Birr (Co. Offaly),Birr co offlay,2023-06-18,2023-06-18 01:00:00,2023-06-18 01:00:00,1,8.42,8.94936943054,7.73142004013,-0.529369430542,0.688579959869,0.280231993992,0.474142361134,-0.193910367141
Birr (Co. Offaly),Birr co offlay,2023-06-19,2023-06-19 01:00:00,2023-06-19 01:00:00,1,12.33,8.2904510498,7.41639518738,4.0395489502,4.91360481262,16.317955721,24.1435122546,-7.8255565336
Birr (Co. Offaly),Birr co offlay,2023-06-20,2023-06-20 01:00:00,2023-06-20 01:00:00,1,12.75,10.7887525558,9.35863018036,1.96124744415,3.39136981964,3.8464915372,11.5013892536,-7.65489771638
Birr (Co. Offaly),Birr co offlay,2023-06-21,2023-06-21 01:00:00,2023-06-21 01:00:00,1,7.93,11.2480955124,11.0294218063,-3.31809551239,-3.09942180634,11.0097578293,9.60641553359,1.40334229576
Birr (Co. Offaly),Birr co offlay,2023-06-22,2023-06-22 01:00:00,2023-06-22 01:00:00,1,10.47,8.81517028809,10.0280504227,1.65482971191,0.441949577332,2.73846137543,0.195319428904,2.54314194653
Birr (Co. Offaly),Birr co offlay,2023-06-23,2023-06-23 01:00:00,2023-06-23 01:00:00,1,7.73,9.42578697205,9.29205036163,-1.69578697205,-1.56205036163,2.87569345456,2.44000133228,0.435692122282
Birr (Co. Offaly),Birr co offlay,2023-06-24,2023-06-24 01:00:00,2023-06-24 01:00:00,1,4.85,9.97088813782,8.96253299713,-5.12088813782,-4.11253299713,26.22349532,16.9129276525,9.31056766754
Birr (Co. Offaly),Birr co offlay,2023-06-25,2023-06-25 01:00:00,2023-06-25 01:00:00,1,9.4,7.94284677505,7.28917694092,1.45715322495,2.11082305908,2.12329552097,4.45557398675,-2.33227846578
Birr (Co. Offaly),Birr co offlay,2023-06-26,2023-06-26 01:00:00,2023-06-26 01:00:00,1,11.97,9.13061714172,8.56846904755,2.83938285828,3.40153095245,8.06209501587,11.5704128205,-3.50831780463
Birr (Co. Offaly),Birr co offlay,2023-06-27,2023-06-27 01:00:00,2023-06-27 01:00:00,1,9.5,10.0598840714,9.3673915863,-0.55988407135,0.132608413696,0.313470173352,0.017584991383,0.295885181969
Birr (Co. Offaly),Birr co offlay,2023-06-28,2023-06-28 01:00:00,2023-06-28 01:00:00,1,3.84,11.3085126877,10.0798587799,-7.46851268768,-6.23985877991,55.7786817661,38.9358375932,16.8428441729
Birr (Co. Offaly),Birr co offlay,2023-06-29,2023-06-29 01:00:00,2023-06-29 01:00:00,1,9.6,5.93426179886,5.62330913544,3.66573820114,3.97669086456,13.4376365593,15.8140702323,-2.37643367299
Birr (Co. Offaly),Birr co offlay,2023-06-30,2023-06-30 01:00:00,2023-06-30 01:00:00,1,8.57,9.33218955994,7.59929180145,-0.762189559937,0.970708198547,0.580932925276,0.942274406727,-0.361341481451
Birr (Co. Offaly),Birr co offlay,2023-07-01,2023-07-01 01:00:00,2023-07-01 01:00:00,1,6.23,13.2563581467,13.3817501068,-7.02635814667,-7.15175010681,49.3697088052,51.1475295903,-1.77782078504
Birr (Co. Offaly),Birr co offlay,2023-07-02,2023-07-02 01:00:00,2023-07-02 01:00:00,1,14.91,8.82842350006,8.41093158722,6.08157649994,6.49906841278,36.9855727246,42.237890234,-5.25231750939
Birr (Co. Offaly),Birr co offlay,2023-07-03,2023-07-03 01:00:00,2023-07-03 01:00:00,1,12.39,11.0967702866,11.350725174,1.29322971344,1.03927482605,1.67244309172,1.08009216406,0.592350927663
Birr (Co. Offaly),Birr co offlay,2023-07-04,2023-07-04 01:00:00,2023-07-04 01:00:00,1,8.14,10.6460418701,10.7730731964,-2.50604187012,-2.63307319641,6.28024585478,6.93307445766,-0.652828602878
Birr (Co. Offaly),Birr co offlay,2023-07-05,2023-07-05 01:00:00,2023-07-05 01:00:00,1,6.55,8.10136890411,7.71825647354,-1.55136890411,-1.16825647354,2.40674547665,1.36482318797,1.04192228868
Birr (Co. Offaly),Birr co offlay,2023-07-06,2023-07-06 01:00:00,2023-07-06 01:00:00,1,5.74,7.8628282547,6.75364255905,-2.1228282547,-1.01364255905,4.50639979895,1.02747123752,3.47892856143
Birr (Co. Offaly),Birr co offlay,2023-07-07,2023-07-07 01:00:00,2023-07-07 01:00:00,1,4.18,9.06546497345,7.79238891602,-4.88546497345,-3.61238891602,23.8677680068,13.0493536806,10.8184143263
Birr (Co. Offaly),Birr co offlay,2023-07-08,2023-07-08 01:00:00,2023-07-08 01:00:00,1,8.64,6.56739521027,6.54844427109,2.07260478973,2.09155572891,4.29569061443,4.37460536715,-0.0789147527182
Birr (Co. Offaly),Birr co offlay,2023-07-09,2023-07-09 01:00:00,2023-07-09 01:00:00,1,17.98,9.33630275726,9.38988304138,8.64369724274,8.59011695862,74.7135020241,73.7901093627,0.923392661357
Birr (Co. Offaly),Birr co offlay,2023-07-10,2023-07-10 01:00:00,2023-07-10 01:00:00,1,8.98,11.8754091263,13.7580709457,-2.89540912628,-4.77807094574,8.38339400856,22.8299619625,-14.446567954
Birr (Co. Offaly),Birr co offlay,2023-07-11,2023-07-11 01:00:00,2023-07-11 01:00:00,1,4.14,11.1335639954,11.725028038,-6.99356399536,-7.58502803802,48.9099373572,57.5326503376,-8.62271298041
Birr (Co. Offaly),Birr co offlay,2023-07-12,2023-07-12 01:00:00,2023-07-12 01:00:00,1,3.99,9.60423374176,7.7559261322,-5.61423374176,-3.7659261322,31.5196205071,14.1821996332,17.3374208739
Birr (Co. Offaly),Birr co offlay,2023-07-13,2023-07-13 01:00:00,2023-07-13 01:00:00,1,11.56,8.22360706329,7.97763252258,3.33639293671,3.58236747742,11.1315178281,12.8333567433,-1.70183891515
Birr (Co. Offaly),Birr co offlay,2023-07-14,2023-07-14 01:00:00,2023-07-14 01:00:00,1,6.76,10.8823394775,10.4998121262,-4.12233947754,-3.73981212616,16.9936827681,13.986194739,3.00748802911
Birr (Co. Offaly),Birr co offlay,2023-07-15,2023-07-15 01:00:00,2023-07-15 01:00:00,1,3.61,9.01515960693,7.83850431442,-5.40515960693,-4.22850431442,29.2157503764,17.8802487371,11.3355016393
Birr (Co. Offaly),Birr co offlay,2023-07-16,2023-07-16 01:00:00,2023-07-16 01:00:00,1,4.76,6.40908193588,5.01418924332,-1.64908193588,-0.254189243317,2.71947123125,0.0646121714179,2.65485905984
Birr (Co. Offaly),Birr co offlay,2023-07-17,2023-07-17 01:00:00,2023-07-17 01:00:00,1,5.81,7.72263383865,5.72688007355,-1.91263383865,0.0831199264526,3.65816820076,0.00690892217349,3.65125927859
Birr (Co. Offaly),Birr co offlay,2023-07-19,2023-07-19 01:00:00,2023-07-19 01:00:00,1,5.68,8.71444797516,7.8193063736,-3.03444797516,-2.1393063736,9.20787451394,4.57663176011,4.63124275384
Birr (Co. Offaly),Birr co offlay,2023-07-20,2023-07-20 01:00:00,2023-07-20 01:00:00,1,10.06,8.46755313873,8.10410690308,1.59244686127,1.95589309692,2.53588700596,3.82551780659,-1.28963080063
Birr (Co. Offaly),Birr co offlay,2023-07-21,2023-07-21 01:00:00,2023-07-21 01:00:00,1,4.76,8.67410469055,7.33346366882,-3.91410469055,-2.57346366882,15.3202155286,6.62271525475,8.69750027385
Birr (Co. Offaly),Birr co offlay,2023-07-22,2023-07-22 01:00:00,2023-07-22 01:00:00,1,4.25,7.03858661652,4.4561047554,-2.78858661652,-0.206104755402,7.77621531781,0.0424791701992,7.73373614761
Birr (Co. Offaly),Birr co offlay,2023-07-23,2023-07-23 01:00:00,2023-07-23 01:00:00,1,3.89,9.59016609192,7.3069357872,-5.70016609192,-3.4169357872,32.4918934755,11.6754501739,20.8164433016
Birr (Co. Offaly),Birr co offlay,2023-07-24,2023-07-24 01:00:00,2023-07-24 01:00:00,1,8.44,5.91155052185,4.76083564758,2.52844947815,3.67916435242,6.39305676355,13.5362503321,-7.14319356854
Birr (Co. Offaly),Birr co offlay,2023-07-25,2023-07-25 01:00:00,2023-07-25 01:00:00,1,9,8.05494308472,8.18981647491,0.945056915283,0.810183525085,0.893132573125,0.65639734432,0.236735228805
Birr (Co. Offaly),Birr co offlay,2023-07-26,2023-07-26 01:00:00,2023-07-26 01:00:00,1,8.01,11.395781517,11.1954193115,-3.38578151703,-3.18541931152,11.4635164811,10.1468961902,1.31662029083
Birr (Co. Offaly),Birr co offlay,2023-07-27,2023-07-27 01:00:00,2023-07-27 01:00:00,1,2.34,9.78642654419,7.76185178757,-7.44642654419,-5.42185178757,55.449268278,29.3964768063,26.0527914717
Birr (Co. Offaly),Birr co offlay,2023-07-28,2023-07-28 01:00:00,2023-07-28 01:00:00,1,7.94,5.69349527359,5.02695226669,2.24650472641,2.91304773331,5.04678348578,8.48584709652,-3.43906361074
Birr (Co. Offaly),Birr co offlay,2023-07-29,2023-07-29 01:00:00,2023-07-29 01:00:00,1,9.98,6.04277658463,3.92842292786,3.93722341537,6.05157707214,15.5017282226,36.6215850601,-21.1198568375
Birr (Co. Offaly),Birr co offlay,2023-07-30,2023-07-30 01:00:00,2023-07-30 01:00:00,1,10.33,8.00782680511,7.74013566971,2.32217319489,2.58986433029,5.39248834704,6.70739724932,-1.31490890227
Birr (Co. Offaly),Birr co offlay,2023-07-31,2023-07-31 01:00:00,2023-07-31 01:00:00,1,4.84,8.72744083405,7.2757601738,-3.88744083405,-2.4357601738,15.1121962382,5.93292762426,9.17926861395
Birr (Co. Offaly),Birr co offlay,2023-01-01,2023-01-01 06:00:00,2023-01-01 06:00:00,6,5.04,10.9360609055,13.1587324142,-5.89606090546,-8.11873241425,34.7635342009,65.9138160141,-31.1502818133
Birr (Co. Offaly),Birr co offlay,2023-01-02,2023-01-02 06:00:00,2023-01-02 06:00:00,6,6.64,7.27258872986,8.48776340485,-0.632588729858,-1.84776340485,0.400168501144,3.41422960029,-3.01406109914
Birr (Co. Offaly),Birr co offlay,2023-01-03,2023-01-03 06:00:00,2023-01-03 06:00:00,6,10.09,10.6466522217,16.3935108185,-0.55665222168,-6.30351081848,0.309861695901,39.7342486387,-39.4243869428
Birr (Co. Offaly),Birr co offlay,2023-01-04,2023-01-04 06:00:00,2023-01-04 06:00:00,6,15.92,9.74037647247,9.82122707367,6.17962352753,6.09877292633,38.187746942,37.1950312069,0.992715735021
Birr (Co. Offaly),Birr co offlay,2023-01-05,2023-01-05 06:00:00,2023-01-05 06:00:00,6,12.89390974,13.5895280838,11.9852561951,-0.695618343801,0.908653544932,0.483884880233,0.825651264717,-0.341766384484
Birr (Co. Offaly),Birr co offlay,2023-01-06,2023-01-06 06:00:00,2023-01-06 06:00:00,6,12.56963043,13.0204486847,14.3383636475,-0.450818254692,-1.76873321746,0.203237098764,3.12841719455,-2.92518009579
Birr (Co. Offaly),Birr co offlay,2023-01-07,2023-01-07 06:00:00,2023-01-07 06:00:00,6,12.83813846,11.3792686462,12.4339523315,1.45886981376,0.404186128457,2.1283011335,0.163366426437,1.96493470706
Birr (Co. Offaly),Birr co offlay,2023-01-08,2023-01-08 06:00:00,2023-01-08 06:00:00,6,13.47747265,10.6662940979,12.8332414627,2.8111785521,0.644231187292,7.90272485178,0.41503382268,7.4876910291
Birr (Co. Offaly),Birr co offlay,2023-01-09,2023-01-09 06:00:00,2023-01-09 06:00:00,6,10.99530902,14.1465215683,10.2187786102,-3.1512125483,0.776530409771,9.93014052455,0.602999477298,9.32714104725
Birr (Co. Offaly),Birr co offlay,2023-01-10,2023-01-10 06:00:00,2023-01-10 06:00:00,6,0.57,12.2683887482,15.9682674408,-11.6983887482,-15.3982674408,136.852299303,237.106640178,-100.254340875
Birr (Co. Offaly),Birr co offlay,2023-01-11,2023-01-11 06:00:00,2023-01-11 06:00:00,6,11.84,8.75807476044,6.92416143417,3.08192523956,4.91583856583,9.49826318226,24.1654688053,-14.667205623
Birr (Co. Offaly),Birr co offlay,2023-01-12,2023-01-12 06:00:00,2023-01-12 06:00:00,6,9.96,13.9023656845,11.8441171646,-3.94236568451,-1.88411716461,15.5422471904,3.54989748998,11.9923497004
Birr (Co. Offaly),Birr co offlay,2023-01-13,2023-01-13 06:00:00,2023-01-13 06:00:00,6,16.6083867,18.4149646759,13.628493309,-1.8065779759,2.97989339098,3.26372398302,8.8797646216,-5.61604063858
Birr (Co. Offaly),Birr co offlay,2023-01-14,2023-01-14 06:00:00,2023-01-14 06:00:00,6,17.29325508,17.5733013153,11.2456188202,-0.280046235308,6.04763625981,0.07842589391,36.573904331,-36.4954784371
Birr (Co. Offaly),Birr co offlay,2023-01-15,2023-01-15 06:00:00,2023-01-15 06:00:00,6,13.95679012,16.0857658386,11.7974739075,-2.12897571862,2.15931621253,4.53253761049,4.66264650569,-0.130108895205
Birr (Co. Offaly),Birr co offlay,2023-01-16,2023-01-16 06:00:00,2023-01-16 06:00:00,6,7.98,12.7103977203,11.3043251038,-4.73039772034,-3.32432510376,22.3766625926,11.0511373955,11.3255251971
Birr (Co. Offaly),Birr co offlay,2023-01-17,2023-01-17 06:00:00,2023-01-17 06:00:00,6,42.23,11.5160999298,14.780333519,30.7139000702,27.449666481,943.343657522,753.484189919,189.859467603
Birr (Co. Offaly),Birr co offlay,2023-01-18,2023-01-18 06:00:00,2023-01-18 06:00:00,6,3.81,10.9176368713,9.52498340607,-7.10763687134,-5.71498340607,50.5185018948,32.6610353316,17.8574665632
Birr (Co. Offaly),Birr co offlay,2023-01-19,2023-01-19 06:00:00,2023-01-19 06:00:00,6,9.57,10.9763832092,11.7701768875,-1.40638320923,-2.20017688751,1.9779137312,4.84077833634,-2.86286460514
Birr (Co. Offaly),Birr co offlay,2023-01-20,2023-01-20 06:00:00,2023-01-20 06:00:00,6,10.51,16.1101856232,12.6421136856,-5.60018562317,-2.13211368561,31.3620790139,4.54590876836,26.8161702456
Birr (Co. Offaly),Birr co offlay,2023-01-21,2023-01-21 06:00:00,2023-01-21 06:00:00,6,7.83,10.3790931702,8.85978984833,-2.54909317017,-1.02978984833,6.49787599019,1.06046713172,5.43740885847
Birr (Co. Offaly),Birr co offlay,2023-01-22,2023-01-22 06:00:00,2023-01-22 06:00:00,6,1.39,12.7082939148,12.3079376221,-11.3182939148,-10.9179376221,128.103777142,119.201361919,8.90241522227
Birr (Co. Offaly),Birr co offlay,2023-01-23,2023-01-23 06:00:00,2023-01-23 06:00:00,6,6.8,9.53017902374,8.80982780457,-2.73017902374,-2.00982780457,7.45387750168,4.039407804,3.41446969768
Birr (Co. Offaly),Birr co offlay,2023-01-24,2023-01-24 06:00:00,2023-01-24 06:00:00,6,3.89,13.179233551,15.438574791,-9.28923355103,-11.548574791,86.2898599655,133.369579702,-47.0797197368
