station_id,model,horizon,condition,n,mae,rmse,bias,mae_persistence,rmse_persistence,skill_mae,skill_rmse
46250047_10_46,persistence,4,lags_only,182,5.419527935832283,7.331105368182725,,,,,
46250047_10_46,sarima,4,lags_only,182,6.5340979667803145,8.462897987892063,-6.515013472494606,5.419527935832283,7.331105368182725,-0.2056581392594788,-0.1543822606371695
46250047_10_46,xgboost_direct,4,lags_only,182,5.279434888266128,6.352693767985906,1.9233638606463392,5.419527935832283,7.331105368182725,0.02584967717204701,0.13346031069791497
46250047_10_46,persistence,5,lags_only,181,5.264298036817854,7.148437617209664,,,,,
46250047_10_46,sarima,5,lags_only,181,6.833470713930431,8.705719543597176,-6.819127461358233,5.264298036817854,7.148437617209664,-0.2980782368585473,-0.21784927137622342
46250047_10_46,xgboost_direct,5,lags_only,181,5.256966236458044,6.483890175735172,2.005714300084401,5.264298036817854,7.148437617209664,0.0013927403632036921,0.0929640121464602
46250047_10_46,persistence,6,lags_only,180,4.911040660225443,6.688461117267675,,,,,
46250047_10_46,sarima,6,lags_only,180,6.966125397844815,8.810167761793824,-6.953560595584814,4.911040660225443,6.688461117267675,-0.41846217121831614,-0.31721895475306205
46250047_10_46,xgboost_direct,6,lags_only,180,4.82995115597973,6.090266055504381,1.2261927917505875,4.911040660225443,6.688461117267675,0.016511674379415687,0.08943687513095154
46250047_10_46,persistence,7,lags_only,179,4.760869565217391,6.502386919884243,,,,,
46250047_10_46,sarima,7,lags_only,179,6.970570732633786,8.785043336156114,-6.959696682398169,4.760869565217391,6.502386919884243,-0.46413814475412873,-0.3510489985287599
46250047_10_46,xgboost_direct,7,lags_only,179,4.567944878660954,5.869665713710453,0.9365758464561741,4.760869565217391,6.502386919884243,0.04052299352326991,0.09730599147198303
46250048_10_46,persistence,1,lags_only,553,4.402749091629692,6.475774719557346,,,,,
46250048_10_46,sarima,1,lags_only,553,4.437150424882775,6.406351520876713,-1.4771950638163924,4.402749091629692,6.475774719557346,-0.007813602941508766,0.010720446847999348
46250048_10_46,xgboost_direct,1,lags_only,553,6.583130933568929,9.072990379786495,0.42818854109094984,4.402749091629692,6.475774719557346,-0.49523191000924416,-0.4010664009644058
46250048_10_46,persistence,2,lags_only,552,6.305099647312176,9.151498752053687,,,,,
46250048_10_46,sarima,2,lags_only,552,6.518621333208528,8.929759877923669,-2.865533286230074,6.305099647312176,9.151498752053687,-0.03386491853263179,0.024229787943778933
46250048_10_46,xgboost_direct,2,lags_only,552,7.252279365277427,9.795714380436726,0.3288899552349053,6.305099647312176,9.151498752053687,-0.15022438517193423,-0.0703945491156266
46250048_10_46,persistence,3,lags_only,551,7.290595878117111,10.551274330314701,,,,,
46250048_10_46,sarima,3,lags_only,551,7.516223208119176,10.254386790679757,-4.0920856239091545,7.290595878117111,10.551274330314701,-0.030947721389864794,0.028137600287954003
46250048_10_46,xgboost_direct,3,lags_only,551,7.601036726224982,10.143398806241015,-0.14026658688681332,7.290595878117111,10.551274330314701,-0.042580997945540516,0.03865651781053836
46250048_10_46,persistence,4,lags_only,550,7.734723395204984,11.160917542244649,,,,,
46250048_10_46,sarima,4,lags_only,550,8.046595124263,10.911477079721191,-5.1378996131979235,7.734723395204984,11.160917542244649,-0.040320993152949146,0.022349458418567527
46250048_10_46,xgboost_direct,4,lags_only,550,7.872282530654699,10.145522702643788,-0.054311895335046385,7.734723395204984,11.160917542244649,-0.017784622464326588,0.09097772076153583
46250048_10_46,persistence,5,lags_only,549,8.325297128963458,11.571341314274253,,,,,
46250048_10_46,sarima,5,lags_only,549,8.496539903028694,11.460372989136527,-6.062559047529219,8.325297128963458,11.571341314274253,-0.020568968459934937,0.009589927573982906
46250048_10_46,xgboost_direct,5,lags_only,549,7.470205842024158,9.872093317798866,-0.6403906185210729,8.325297128963458,11.571341314274253,0.10271000226099594,0.14684969964365474
46250048_10_46,persistence,6,lags_only,549,8.344990622021358,11.60984173287865,,,,,
46250048_10_46,sarima,6,lags_only,549,8.843526802858783,11.881403195397345,-6.983265537715672,8.344990622021358,11.60984173287865,-0.059740771849623384,-0.023390625709362026
46250048_10_46,xgboost_direct,6,lags_only,549,7.362518386866142,9.75732406652171,-0.3165613900498256,8.344990622021358,11.60984173287865,0.11773197594286058,0.15956442034094895
46250048_10_46,persistence,7,lags_only,548,8.295752434903749,11.550452314497056,,,,,
46250048_10_46,sarima,7,lags_only,548,9.197373767271522,12.269020700965097,-7.813074690217776,8.295752434903749,11.550452314497056,-0.10868469610716316,-0.06221127683165798
46250048_10_46,xgboost_direct,7,lags_only,548,7.44951122007321,9.858080173297996,0.1683868753134545,8.295752434903749,11.550452314497056,0.10200897645764397,0.14651998857871149
46250054_10_46,persistence,1,lags_only,441,5.400825607236432,7.84925999561819,,,,,
46250054_10_46,sarima,1,lags_only,441,5.362867566673587,7.716051315849561,-0.9618032526298027,5.400825607236432,7.84925999561819,0.007028192228978141,0.016970858379387586
46250054_10_46,xgboost_direct,1,lags_only,441,7.296306408062151,9.767635362541933,1.0242589661452703,5.400825607236432,7.84925999561819,-0.3509613045616602,-0.24440206694575878
46250054_10_46,persistence,2,lags_only,437,6.92627808815279,9.653648989560052,,,,,
46250054_10_46,sarima,2,lags_only,437,6.784534310216082,9.281305534899417,-1.6918057714287922,6.92627808815279,9.653648989560052,0.020464638602824332,0.03857022925355028
46250054_10_46,xgboost_direct,2,lags_only,437,7.616188100314501,9.86036224780453,1.2390505024547684,6.92627808815279,9.653648989560052,-0.09960761080930078,-0.021412966067859657
46250054_10_46,persistence,3,lags_only,434,7.710452956926479,10.493318612659982,,,,,
46250054_10_46,sarima,3,lags_only,434,7.604585020059346,10.11754003836681,-2.682697542216851,7.710452956926479,10.493318612659982,0.013730443264299879,0.035811223137721386
46250054_10_46,xgboost_direct,3,lags_only,434,7.865455752352813,10.10227355467431,1.411192207934777,7.710452956926479,10.493318612659982,-0.020102942887044218,0.037266099736444035
46250054_10_46,persistence,4,lags_only,434,8.304856204713712,11.256685875088738,,,,,
46250054_10_46,sarima,4,lags_only,434,8.409010026058729,11.10862527934181,-3.92816835528507,8.304856204713712,11.256685875088738,-0.01254131543974246,0.013153124941914675
46250054_10_46,xgboost_direct,4,lags_only,434,8.420542781609376,10.636616204746952,1.595043929894626,8.304856204713712,11.256685875088738,-0.013929991566862036,0.055084567271617
46250054_10_46,persistence,5,lags_only,435,8.805386912945897,11.823501577589276,,,,,
46250054_10_46,sarima,5,lags_only,435,8.935500783496146,11.777235038484447,-4.867313605565505,8.805386912945897,11.823501577589276,-0.014776621610908642,0.003913099584011961
46250054_10_46,xgboost_direct,5,lags_only,435,8.2953089080053,10.474102783000061,1.336126712518834,8.805386912945897,11.823501577589276,0.057927949104731334,0.11412852493265765
46250054_10_46,persistence,6,lags_only,435,8.752237903604588,11.456678710271452,,,,,
46250054_10_46,sarima,6,lags_only,435,9.19070496131466,11.833239003027069,-5.776969011372166,8.752237903604588,11.456678710271452,-0.05009770787074822,-0.032868190011998207
46250054_10_46,xgboost_direct,6,lags_only,435,8.13814532271494,10.375822948104725,1.0203472339605364,8.752237903604588,11.456678710271452,0.07016406405460418,0.09434285358789798
46250054_10_46,persistence,7,lags_only,434,8.710441627008816,11.441280306807684,,,,,
46250054_10_46,sarima,7,lags_only,434,9.345541200027709,12.013288209283768,-6.379260527967831,8.710441627008816,11.441280306807684,-0.07291244235534676,-0.04999509557822243
46250054_10_46,xgboost_direct,7,lags_only,434,8.124948543291403,10.289334372821097,1.237790491593817,8.710441627008816,11.441280306807684,0.06721738217060673,0.10068330668388284
46258001_10_46,persistence,1,lags_only,823,2.915044479568282,4.668506375027677,,,,,
46258001_10_46,sarima,1,lags_only,823,2.9556509058770573,4.61553633736686,-1.1718602938558906,2.915044479568282,4.668506375027677,-0.013929950844108259,0.011346249400913121
46258001_10_46,xgboost_direct,1,lags_only,823,5.732269217941977,8.444324289393977,2.4982741611191486,2.915044479568282,4.668506375027677,-0.9664431394168387,-0.8087849969668115
46258001_10_46,persistence,2,lags_only,821,4.140919504372359,6.3917432015115825,,,,,
46258001_10_46,sarima,2,lags_only,821,4.176064314863937,6.207486224150474,-2.1459984720179017,4.140919504372359,6.3917432015115825,-0.008487199631499383,0.028827343582504064
46258001_10_46,xgboost_direct,2,lags_only,821,6.345624342969627,9.153571911155723,2.847397127969156,4.140919504372359,6.3917432015115825,-0.532419149000443,-0.43209319000660035
46258001_10_46,persistence,3,lags_only,823,4.7855739422276145,7.114314968992648,,,,,
46258001_10_46,sarima,3,lags_only,823,4.81509932778351,6.954887643229497,-2.9701376622660565,4.7855739422276145,7.114314968992648,-0.006169664477517528,0.02240937131094235
46258001_10_46,xgboost_direct,3,lags_only,823,6.589197587424089,9.685548751655146,2.9117610673903047,4.7855739422276145,7.114314968992648,-0.37688763499847094,-0.36141691700031264
46258001_10_46,persistence,4,lags_only,825,5.095068317878178,7.402108292712469,,,,,
46258001_10_46,sarima,4,lags_only,825,5.256926609290019,7.4058840700115,-3.741895291214574,5.095068317878178,7.402108292712469,-0.03176763908030309,-0.0005100948472678762
46258001_10_46,xgboost_direct,4,lags_only,825,6.887788883901311,9.937779492993487,3.1292059800520837,5.095068317878178,7.402108292712469,-0.3518540781352475,-0.34256067325810946
46258001_10_46,persistence,5,lags_only,824,5.23439371095451,7.434873245967102,,,,,
46258001_10_46,sarima,5,lags_only,824,5.545040884992924,7.649153971210579,-4.327069420119291,5.23439371095451,7.434873245967102,-0.05934730767162062,-0.028821032740498794
46258001_10_46,xgboost_direct,5,lags_only,824,6.7878498952025,9.69716978983725,2.927168091714741,5.23439371095451,7.434873245967102,-0.29677862805713784,-0.3042817905600859
46258001_10_46,persistence,6,lags_only,821,5.2163044622520145,7.396943964825313,,,,,
46258001_10_46,sarima,6,lags_only,821,5.800703604638978,7.858936205186829,-4.808664002057453,5.2163044622520145,7.396943964825313,-0.11203317341155802,-0.06245717725569203
46258001_10_46,xgboost_direct,6,lags_only,821,6.667910410093255,9.16782615358618,2.8876724072691577,5.2163044622520145,7.396943964825313,-0.27828244274195313,-0.2394072737581821
46258001_10_46,persistence,7,lags_only,818,5.400280474206736,7.690939765955673,,,,,
46258001_10_46,sarima,7,lags_only,818,6.19371932496785,8.429530035208789,-5.386973868787083,5.400280474206736,7.690939765955673,-0.14692548925019766,-0.09603381273671154
46258001_10_46,xgboost_direct,7,lags_only,818,6.760805674102839,9.152430847452068,2.7416489740808556,5.400280474206736,7.690939765955673,-0.25193602561836476,-0.19002763328946587
47085003_10_49,persistence,1,lags_only,672,8.36854287663682,46.430437869723576,,,,,
47085003_10_49,sarima,1,lags_only,672,9.379898436785824,45.49060314675266,-0.7744164850981894,8.36854287663682,46.430437869723576,-0.12085204976035825,0.020241780308166406
47085003_10_49,xgboost_direct,1,lags_only,672,11.46537902197331,39.7072208788586,2.3866863365832693,8.36854287663682,46.430437869723576,-0.37005679375583944,0.1448019294956738
47085003_10_49,persistence,2,lags_only,669,11.630314973257066,53.401045207747465,,,,,
47085003_10_49,sarima,2,lags_only,669,11.723776645649384,49.395996167944354,-1.9656578979210304,11.630314973257066,53.401045207747465,-0.008036039660767973,0.0749994503707215
47085003_10_49,xgboost_direct,2,lags_only,669,12.21731560064733,40.62837792801033,2.30595732574783,11.630314973257066,53.401045207747465,-0.0504716019076029,0.23918384424962652
47085003_10_49,persistence,3,lags_only,666,13.116176884111667,54.20371273599075,,,,,
47085003_10_49,sarima,3,lags_only,666,12.501253577772635,47.88909391841064,-3.0507940779600045,13.116176884111667,54.20371273599075,0.04688281591291449,0.11649790205952562
47085003_10_49,xgboost_direct,3,lags_only,666,12.747569270932638,39.69628949527357,2.461495527553213,13.116176884111667,54.20371273599075,0.028103281652563154,0.26764630148820767
47085003_10_49,persistence,4,lags_only,663,13.774621038239964,54.6577895452699,,,,,
47085003_10_49,sarima,4,lags_only,663,12.852151473936729,46.55783611451922,-4.026056972279289,13.774621038239964,54.6577895452699,0.06696877988456823,0.1481939445070671
47085003_10_49,xgboost_direct,4,lags_only,663,12.899112407246948,39.563755982472884,2.281023601819274,13.774621038239964,54.6577895452699,0.06355954392955722,0.276155213893081
47085003_10_49,persistence,5,lags_only,660,14.28324926281448,54.9499162406271,,,,,
47085003_10_49,sarima,5,lags_only,660,13.06723345728743,45.43766727247891,-4.911210529709148,14.28324926281448,54.9499162406271,0.08513579670508649,0.17310761542372152
47085003_10_49,xgboost_direct,5,lags_only,660,12.80854576087671,39.63026982888343,2.0010565386716985,14.28324926281448,54.9499162406271,0.10324706058145083,0.27879289833051873
47085003_10_49,persistence,6,lags_only,658,14.486110214836922,55.25342393619087,,,,,
47085003_10_49,sarima,6,lags_only,658,13.143339602965717,44.94164225316892,-5.6353507468914685,14.486110214836922,55.25342393619087,0.09269366254689375,0.1866270169054221
47085003_10_49,xgboost_direct,6,lags_only,658,13.21531910277696,40.0891091791699,2.343435475862194,14.486110214836922,55.25342393619087,0.08772479935700035,0.2744502272752074
47085003_10_49,persistence,7,lags_only,656,14.766879906809946,55.400132930480176,,,,,
47085003_10_49,sarima,7,lags_only,656,13.193186778958587,45.66817453280241,-6.2142090108799435,14.766879906809946,55.400132930480176,0.10656910178606034,0.175666697585186
47085003_10_49,xgboost_direct,7,lags_only,656,13.174680128063182,39.8000125492975,2.4090591677709714,14.766879906809946,55.400132930480176,0.10782235575793499,0.2815899449331423
47186027_10_49,persistence,1,lags_only,587,6.905337106381668,17.45107438055459,,,,,
47186027_10_49,sarima,1,lags_only,587,7.12009022099003,16.708279196187142,-2.6691722200499206,6.905337106381668,17.45107438055459,-0.031099584466324555,0.042564438622479966
47186027_10_49,xgboost_direct,1,lags_only,587,8.338252542349684,16.98644612221523,-2.632186582024095,6.905337106381668,17.45107438055459,-0.20750839732990967,0.02662462196924028
47186027_10_49,persistence,2,lags_only,585,9.529863858490861,21.692813978351605,,,,,
47186027_10_49,sarima,2,lags_only,585,9.44973383910416,19.870578087841157,-4.514016144707676,9.529863858490861,21.692813978351605,0.008408306831719004,0.08400182163222131
47186027_10_49,xgboost_direct,2,lags_only,585,9.416538749478747,18.000225115889457,-2.973796020224805,9.529863858490861,21.692813978351605,0.011891576909689516,0.17022175482384058
47186027_10_49,persistence,3,lags_only,583,10.963018063280359,22.696938562440952,,,,,
47186027_10_49,sarima,3,lags_only,583,10.703828681777415,20.437925205375574,-6.07375259889577,10.963018063280359,22.696938562440952,0.023642155837640684,0.09952942996477984
47186027_10_49,xgboost_direct,3,lags_only,583,9.51965705768055,18.016163264646714,-3.1189640739760454,10.963018063280359,22.696938562440952,0.13165726784982829,0.20622936811134593
47186027_10_49,persistence,4,lags_only,581,11.746235066570183,23.41432592910538,,,,,
47186027_10_49,sarima,4,lags_only,581,11.417494716622752,20.855280298748095,-7.343968952750812,11.746235066570183,23.41432592910538,0.027986869672226022,0.10929401248217195
47186027_10_49,xgboost_direct,4,lags_only,581,9.171058428331369,17.745159797785657,-2.863841613186258,11.746235066570183,23.41432592910538,0.21923421621007513,0.2421238240419562
47186027_10_49,persistence,5,lags_only,580,12.110631862241584,24.10841950982439,,,,,
47186027_10_49,sarima,5,lags_only,580,11.983993520392195,21.330011776204717,-8.557197798555489,12.110631862241584,24.10841950982439,0.010456790635691052,0.11524636579712112
47186027_10_49,xgboost_direct,5,lags_only,580,9.61092050655814,18.073762155389957,-2.383483645156224,12.110631862241584,24.10841950982439,0.20640635303902036,0.25031327134386633
47186027_10_49,persistence,6,lags_only,581,12.695774722073871,24.47103789098282,,,,,
47186027_10_49,sarima,6,lags_only,581,12.395120849200795,21.714032322527903,-9.621747718465745,12.695774722073871,24.47103789098282,0.02368141208037783,0.11266402270051773
47186027_10_49,xgboost_direct,6,lags_only,581,9.40602718408721,17.814254798466287,-2.847183417814137,12.695774722073871,24.47103789098282,0.2591214486711747,0.27202700278476744
47186027_10_49,persistence,7,lags_only,579,12.642399562784073,24.65160534025873,,,,,
47186027_10_49,sarima,7,lags_only,579,12.806808787555813,22.12423282946348,-10.605534665430985,12.642399562784073,24.65160534025873,-0.013004590145664893,0.10252364809150086
47186027_10_49,xgboost_direct,7,lags_only,579,9.089745432706842,17.727356505656488,-3.384593924290045,12.642399562784073,24.65160534025873,0.28101106221443267,0.280884296946544
47186029_10_49,persistence,1,lags_only,317,4.784476473099433,6.781443464315673,,,,,
47186029_10_49,sarima,1,lags_only,317,4.8007043260397335,6.725513916941521,-1.5007529295976056,4.784476473099433,6.781443464315673,-0.003391771917270566,0.008247439895128
47186029_10_49,xgboost_direct,1,lags_only,317,8.083141289791472,10.182047790934178,3.3406396076119713,4.784476473099433,6.781443464315673,-0.689451570143291,-0.5014572995428879
47186029_10_49,persistence,2,lags_only,316,6.674781390642013,9.334839666733938,,,,,
47186029_10_49,sarima,2,lags_only,316,6.749987491854447,9.116976913337743,-3.052814959910668,6.674781390642013,9.334839666733938,-0.01126720064837958,0.023338671168888
47186029_10_49,xgboost_direct,2,lags_only,316,9.085468412850362,11.633536795915049,3.730781279471264,6.674781390642013,9.334839666733938,-0.36116344208487666,-0.24624923525712533
47186029_10_49,persistence,3,lags_only,315,8.093775823900048,11.015384762905185,,,,,
47186029_10_49,sarima,3,lags_only,315,8.07400396367476,10.702829632437842,-4.407213969939354,8.093775823900048,11.015384762905185,0.002442847523266312,0.028374417888686655
47186029_10_49,xgboost_direct,3,lags_only,315,9.721321393066654,12.207395228647973,4.766554338473412,8.093775823900048,11.015384762905185,-0.20108606966363463,-0.10821323915592473
47186029_10_49,persistence,4,lags_only,314,8.828197061408082,11.88845401183966,,,,,
47186029_10_49,sarima,4,lags_only,314,8.75109694263929,11.610543813902247,-5.610076144611925,8.828197061408082,11.88845401183966,0.008733393492747264,0.023376479200797936
47186029_10_49,xgboost_direct,4,lags_only,314,9.839566663419067,12.22932994108371,4.440648044758335,8.828197061408082,11.88845401183966,-0.11456128527444466,-0.028672855941115155
47186029_10_49,persistence,5,lags_only,313,9.04787499045382,12.265881570152729,,,,,
47186029_10_49,sarima,5,lags_only,313,9.249609549200274,12.218532014209043,-6.713532485887795,9.04787499045382,12.265881570152729,-0.022296346817269087,0.0038602652139496166
47186029_10_49,xgboost_direct,5,lags_only,313,9.473594258878025,11.815500035394033,3.9704133340090038,9.04787499045382,12.265881570152729,-0.047051851277053455,0.03671823604221284
47186029_10_49,persistence,6,lags_only,312,9.384291357796792,12.481330048708756,,,,,
47186029_10_49,sarima,6,lags_only,312,9.66023677779508,12.720010238746259,-7.682286517364026,9.384291357796792,12.481330048708756,-0.029405035444580688,-0.01912297720724043
47186029_10_49,xgboost_direct,6,lags_only,312,9.021987654804253,11.274071442723898,3.1895551233845842,9.384291357796792,12.481330048708756,0.038607465303336426,0.0967251567960703
47186029_10_49,persistence,7,lags_only,311,9.528884438642582,12.627487903935156,,,,,
47186029_10_49,sarima,7,lags_only,311,10.122473440063043,13.170856916674165,-8.505312289564587,9.528884438642582,12.627487903935156,-0.06229365097694691,-0.043030650028948035
47186029_10_49,xgboost_direct,7,lags_only,311,9.369045823370863,11.743153584744855,3.2475212881668334,9.528884438642582,12.627487903935156,0.016774116246338705,0.07003248198833854
47186030_10_49,persistence,1,lags_only,883,6.193286908200182,9.969032470038226,,,,,
47186030_10_49,sarima,1,lags_only,883,6.271805463092697,9.720824892159147,-1.7665456400015531,6.193286908200182,9.969032470038226,-0.012678010248250072,0.02489786031142568
47186030_10_49,xgboost_direct,1,lags_only,883,8.173095070884923,11.989264496329785,-0.16787371375257173,6.193286908200182,9.969032470038226,-0.31967002207880735,-0.20265076198350598
47186030_10_49,persistence,2,lags_only,876,8.458059862410432,13.260128789684495,,,,,
47186030_10_49,sarima,2,lags_only,876,8.170627128585219,12.306479329579972,-3.1015412278572505,8.458059862410432,13.260128789684495,0.03398329386419104,0.07191856694833915
47186030_10_49,xgboost_direct,2,lags_only,876,8.679911266517449,12.659004188168725,-0.5787534357686723,8.458059862410432,13.260128789684495,-0.02622958547420266,0.0453332400499312
47186030_10_49,persistence,3,lags_only,869,9.98606908827717,15.561961166193797,,,,,
47186030_10_49,sarima,3,lags_only,869,9.422213446940178,14.0910626561921,-4.39062065695336,9.98606908827717,15.561961166193797,0.05646422394562755,0.09451883951471483
47186030_10_49,xgboost_direct,3,lags_only,869,9.092965446515969,13.43805937483463,-0.6723287844076515,9.98606908827717,15.561961166193797,0.08943495522273438,0.13648034259159114
47186030_10_49,persistence,4,lags_only,868,10.677768044015643,16.338145641763816,,,,,
47186030_10_49,sarima,4,lags_only,868,10.084556079404678,14.82144818143673,-5.603078516591018,10.677768044015643,16.338145641763816,0.0555558017523551,0.09283167708152144
47186030_10_49,xgboost_direct,4,lags_only,868,9.780401778012159,14.791074822723097,0.19576086707923165,10.677768044015643,16.338145641763816,0.08404062181388301,0.09469072273943216
47186030_10_49,persistence,5,lags_only,868,11.404146709063784,19.722521080727898,,,,,
47186030_10_49,sarima,5,lags_only,868,10.93961601769175,18.5980589911217,-7.068871568420183,11.404146709063784,19.722521080727898,0.04073348960013251,0.05701411523423237
47186030_10_49,xgboost_direct,5,lags_only,868,10.412088374569677,19.28808130470859,0.22232669530649662,11.404146709063784,19.722521080727898,0.08699101825002298,0.02202759851243485
47186030_10_49,persistence,6,lags_only,866,11.785252519780862,20.13191126393275,,,,,
47186030_10_49,sarima,6,lags_only,866,11.346874004346864,19.244962111870215,-8.139774084148355,11.785252519780862,20.13191126393275,0.03719721021659952,0.044056877682127724
47186030_10_49,xgboost_direct,6,lags_only,866,10.978479027100533,19.34440371703356,0.32855422250458655,11.785252519780862,20.13191126393275,0.06845619059296403,0.0391173762180268
47186030_10_49,persistence,7,lags_only,863,12.019101047035903,20.506416221093186,,,,,
47186030_10_49,sarima,7,lags_only,863,11.518557826834137,19.586245369046136,-8.82410438633436,12.019101047035903,20.506416221093186,0.041645645397515675,0.0448723385952027
47186030_10_49,xgboost_direct,7,lags_only,863,10.45713957737768,18.14051897831072,0.08114087540635306,12.019101047035903,20.506416221093186,0.12995659688237896,0.11537351125980129
47186031_10_49,persistence,1,lags_only,589,7.125607335544279,18.340825313378765,,,,,
47186031_10_49,sarima,1,lags_only,589,7.1800283750026415,17.32206833615372,-2.2835903708630623,7.125607335544279,18.340825313378765,-0.007637389614060952,0.05554586338499776
47186031_10_49,xgboost_direct,1,lags_only,589,9.747928259592316,20.520729190493366,0.6899945207847089,7.125607335544279,18.340825313378765,-0.36801367245810135,-0.11885527722269204
47186031_10_49,persistence,2,lags_only,588,9.793057268921814,22.74812222358713,,,,,
47186031_10_49,sarima,2,lags_only,588,9.32665984651298,20.46138517405411,-3.7851607504597315,9.793057268921814,22.74812222358713,0.047625313484987185,0.10052421149566104
47186031_10_49,xgboost_direct,2,lags_only,588,9.891239397505931,18.782450164585594,0.4227197788906083,9.793057268921814,22.74812222358713,-0.010025687166733651,0.1743296444437775
47186031_10_49,persistence,3,lags_only,588,11.260787417981646,23.794964657531562,,,,,
47186031_10_49,sarima,3,lags_only,588,10.541831181102387,20.854450364842304,-5.1109973483956646,11.260787417981646,23.794964657531562,0.06384600030111602,0.1235771658000143
47186031_10_49,xgboost_direct,3,lags_only,588,9.892319711993572,18.63127891024444,0.7225896330596696,11.260787417981646,23.794964657531562,0.12152504573550992,0.21700749808227668
47186031_10_49,persistence,4,lags_only,587,12.146370401260876,24.685271904703843,,,,,
47186031_10_49,sarima,4,lags_only,587,11.096650655375196,21.21864383337828,-6.236553525958307,12.146370401260876,24.685271904703843,0.08642250410679983,0.140433051931058
47186031_10_49,xgboost_direct,4,lags_only,587,10.209720836143308,18.674938232638965,1.1012294504835305,12.146370401260876,24.685271904703843,0.15944265662411633,0.2434785282198813
47186031_10_49,persistence,5,lags_only,587,12.626026122483792,25.370657524683658,,,,,
47186031_10_49,sarima,5,lags_only,587,11.583622277160364,21.506158420972046,-7.189119866226956,12.626026122483792,25.370657524683658,0.08255993098787964,0.1523215982854113
47186031_10_49,xgboost_direct,5,lags_only,587,10.775126482964168,22.186209674104376,1.551015508079829,12.626026122483792,25.370657524683658,0.14659399731667228,0.12551696176896734
47186031_10_49,persistence,6,lags_only,586,13.239605799545876,25.766222930870168,,,,,
47186031_10_49,sarima,6,lags_only,586,11.808875755873423,21.789162421411028,-8.00316226948235,13.239605799545876,25.766222930870168,0.10806439899604318,0.15435170766508724
47186031_10_49,xgboost_direct,6,lags_only,586,10.594688366737628,19.9860880331093,1.3867200438237843,13.239605799545876,25.766222930870168,0.19977312563935773,0.22432992655806624
47186031_10_49,persistence,7,lags_only,585,13.370580114012608,25.994972423790813,,,,,
47186031_10_49,sarima,7,lags_only,585,11.91929509492219,22.037445055224715,-8.791520779012348,13.370580114012608,25.994972423790813,0.1085431601856561,0.15224202988359917
47186031_10_49,xgboost_direct,7,lags_only,585,10.636089314896253,18.716674293967486,1.7637246235071875,13.370580114012608,25.994972423790813,0.2045154941520121,0.2799886843950705
48002001_10_47,persistence,1,lags_only,830,4.49609939475576,7.448728077566363,,,,,
48002001_10_47,sarima,1,lags_only,830,4.456108014062348,7.231854818549611,-1.2882453319484155,4.49609939475576,7.448728077566363,0.008894683409369782,0.029115475388330755
48002001_10_47,xgboost_direct,1,lags_only,830,5.743666086122612,8.453760784863674,-0.23615184774977943,4.49609939475576,7.448728077566363,-0.2774775603986895,-0.1349267548541889
48002001_10_47,persistence,2,lags_only,822,6.053398455013021,9.79929082461182,,,,,
48002001_10_47,sarima,2,lags_only,822,5.706801250134292,9.083635824120801,-2.0791729221021997,6.053398455013021,9.79929082461182,0.057256631535910145,0.07303130535666778
48002001_10_47,xgboost_direct,2,lags_only,822,6.116046317656766,9.0059784966817,0.001090281277337121,6.053398455013021,9.79929082461182,-0.010349205179425157,0.08095609591845604
48002001_10_47,persistence,3,lags_only,817,6.767721525986121,10.482111705167014,,,,,
48002001_10_47,sarima,3,lags_only,817,6.370782463521257,9.675433321937563,-2.922643884697565,6.767721525986121,10.482111705167014,0.05865180193078738,0.07695762131897625
48002001_10_47,xgboost_direct,3,lags_only,817,6.581705568676218,9.470835033598677,0.21979537386001166,6.767721525986121,10.482111705167014,0.027485758182522045,0.09647642574442727
48002001_10_47,persistence,4,lags_only,816,6.994263705976461,10.810996159172122,,,,,
48002001_10_47,sarima,4,lags_only,816,6.671957619674939,10.043472981356032,-3.6448841297271133,6.994263705976461,10.810996159172122,0.046081489038813095,0.07099467676389079
48002001_10_47,xgboost_direct,4,lags_only,816,6.219015074213365,9.013972195953938,-0.1572178596943997,6.994263705976461,10.810996159172122,0.1108406351766036,0.16622186676974965
48002001_10_47,persistence,5,lags_only,817,7.205347302901982,11.191542120002367,,,,,
48002001_10_47,sarima,5,lags_only,817,7.026932592436152,10.424478873857684,-4.231735382775556,7.205347302901982,11.191542120002367,0.024761431054679765,0.06853954869845241
48002001_10_47,xgboost_direct,5,lags_only,817,6.373938019764697,9.150205043079277,-0.2554832279064393,7.205347302901982,11.191542120002367,0.11538781521363052,0.18239998161421017
48002001_10_47,persistence,6,lags_only,819,7.541585312548045,11.515216077634964,,,,,
48002001_10_47,sarima,6,lags_only,819,7.430152557861805,10.878965193709632,-4.916144069789511,7.541585312548045,11.515216077634964,0.014775773271547086,0.055253056445989594
48002001_10_47,xgboost_direct,6,lags_only,819,6.468189562639311,9.161536741819177,-0.06550528620700777,7.541585312548045,11.515216077634964,0.14233025357715803,0.20439732263358398
48002001_10_47,persistence,7,lags_only,817,7.764008726891223,11.81111491756352,,,,,
48002001_10_47,sarima,7,lags_only,817,7.69763361878791,11.196753855641118,-5.491579913174411,7.764008726891223,11.81111491756352,0.008549076957296259,0.052015501179217785
48002001_10_47,xgboost_direct,7,lags_only,817,6.454794147133725,9.130798577002464,0.013651574187286871,7.764008726891223,11.81111491756352,0.16862610872949377,0.2269316960565117
