station_id,model,horizon,condition,bootstrap_n,bootstrap_blocks_per_resample,bootstrap_seed,mae_diff_mean,mae_diff_ci_lower,mae_diff_ci_upper,mae_raw_p_one_sided,rmse_squared_diff_mean,rmse_squared_diff_ci_lower,rmse_squared_diff_ci_upper,rmse_squared_raw_p_one_sided,bootstrap_type,block_length_days,resamples
46258001_10_46,sarima,3,lags_only,823,30,20264934,0.029525385555895046,-0.22021105234115443,0.31007059464632014,0.5774,-2.2430153480865247,-8.213847309576375,3.254480754790693,0.2293,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,sarima,4,lags_only,825,30,20264935,0.16185829141184044,-0.18886660189858304,0.5517605540945281,0.8011,0.05591168140739352,-8.344948927674837,8.027561947622056,0.5126,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,sarima,5,lags_only,824,30,20264936,0.3106471740384129,-0.13672531236796265,0.8159530541612157,0.9021,3.232216291689185,-7.726643043012998,13.917299966897795,0.7259,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,sarima,6,lags_only,821,30,20264937,0.5843991423869627,0.06632632852899252,1.1628214927839204,0.988,7.04809825843074,-5.675612620121858,19.85514165975337,0.8671,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,sarima,7,lags_only,818,30,20264938,0.7934388507611142,0.15409504532961235,1.5002980657509573,0.9941,11.906422130928782,-1.6745133490970043,26.512513589716637,0.958,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,1,lags_only,823,30,20264939,2.8172247383736955,1.6376929482615088,4.361736267729044,1.0,49.51166093077504,20.811243218673276,88.64696745275751,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,2,lags_only,821,30,20264940,2.2047048385972667,0.948239565629802,3.791799679752979,1.0,42.9334975786295,10.713347079112111,84.36081477923624,0.9999,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,3,lags_only,823,30,20264941,1.8036236451964744,0.5238320436606995,3.4776676220402054,0.9997,43.1963771426557,6.842942654134514,95.20226954811963,0.9959,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,4,lags_only,825,30,20264942,1.7927205660231325,0.37488780351916867,3.553271958519217,0.9961,43.96825407431917,4.429584921352744,95.69968836967182,0.9897,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,5,lags_only,824,30,20264943,1.5534561842479908,0.12530963687191954,3.3930093395272105,0.9851,38.75776174933482,-2.5419625762551377,95.90390461630092,0.9618,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,6,lags_only,821,30,20264944,1.45160594784124,0.22393894001627293,2.9988601080097714,0.9924,29.334256363613147,-5.742950622354389,77.00255386820065,0.9354,circular moving block bootstrap over ordered origin-level pairs,28,10000
46258001_10_46,xgboost_direct,7,lags_only,818,30,20264945,1.3605251998961034,0.08614467613840474,2.922266537511872,0.9845,24.61643593383388,-7.115232361714843,64.60031328043156,0.922,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,1,lags_only,672,24,20264946,1.0113555601490012,0.1523838243389443,2.2029340257347885,0.9936,-86.3905861189179,-342.4826579239629,68.5646179532882,0.3212,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,2,lags_only,669,24,20264947,0.09346167239231488,-0.7522978018655198,1.2111863438183272,0.5258,-411.707191856315,-1243.3123446845923,32.53993904682609,0.0692,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,3,lags_only,666,24,20264948,-0.6149233063390345,-1.6493220268156572,0.5703000471304138,0.13,-644.6771580394508,-1887.2510596899072,6.601623081020009,0.0321,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,4,lags_only,663,24,20264949,-0.9224695643032328,-2.1962334201717617,0.34478917239594403,0.0737,-819.8418543085854,-2378.6091002265985,-7.712389979251936,0.0164,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,5,lags_only,660,24,20264950,-1.2160158055270522,-2.7216956318815897,0.15693947410729886,0.0431,-954.9116876874318,-2779.905311478022,-11.25453431078684,0.0111,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,6,lags_only,658,24,20264951,-1.3427706118712053,-3.12866516016559,0.18032429622986126,0.0446,-1033.1896482606116,-3019.5650703831016,-9.30730463674346,0.0135,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,sarima,7,lags_only,656,24,20264952,-1.5736931278513615,-3.4665530957750574,0.08013599994573196,0.0324,-983.5925635563715,-2864.2458799872597,-5.058453281474059,0.0168,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,1,lags_only,672,24,20264953,3.09683614533649,0.6139370376459903,4.983668215509409,0.9914,-579.1221708517974,-2086.3171049687944,214.945250656675,0.3539,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,2,lags_only,669,24,20264954,0.5870006273902638,-3.2962423441587507,3.2334324151281795,0.6726,-1201.0065362186508,-3915.3392247216775,255.74625786074523,0.3276,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,3,lags_only,666,24,20264955,-0.36860761317903096,-4.366609207218253,2.370963950425864,0.4559,-1362.2470746732383,-4132.8433882081545,64.3626631272071,0.1688,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,4,lags_only,663,24,20264956,-0.875508630993018,-4.670820117977584,1.9870984511312029,0.3395,-1422.1831705343561,-4193.885552751422,18.346191829945923,0.0509,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,5,lags_only,660,24,20264957,-1.4747035019377701,-5.568666121094772,1.4261001912717255,0.2174,-1448.9350081418247,-4242.342066236345,-4.912858042679302,0.0213,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,6,lags_only,658,24,20264958,-1.2707911120599646,-5.535497559032746,1.9521087838833615,0.2757,-1445.804181893026,-4254.377789913662,12.27860455399455,0.0384,circular moving block bootstrap over ordered origin-level pairs,28,10000
47085003_10_49,xgboost_direct,7,lags_only,656,24,20264959,-1.5921997787467672,-5.959363286492803,1.508188891866308,0.2145,-1485.1337297906364,-4361.4313234554,-3.6001961509857128,0.0212,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,1,lags_only,587,21,20264960,0.2147531146083614,-0.046275103358735914,0.4877977030381164,0.946,-25.373403337908737,-83.81416760731054,7.6899582565466265,0.2219,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,2,lags_only,585,21,20264961,-0.08013001938669934,-0.5166627049300047,0.3249574411752832,0.3585,-75.73830475437383,-217.86568590865284,1.2422995316347494,0.0376,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,3,lags_only,583,21,20264962,-0.2591893815029429,-0.8970630430320348,0.3370231702405149,0.2063,-97.44223340669276,-273.4936848323411,0.15692339481851697,0.0262,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,4,lags_only,581,21,20264963,-0.32874034994742957,-1.122587922172915,0.41554772739471785,0.1997,-113.28794237502632,-321.30714260738637,3.6998255602605665,0.0412,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,5,lags_only,580,21,20264964,-0.1266383418493908,-1.0994863275975135,0.7724988991403002,0.3957,-126.2464888886494,-366.8812797892336,11.494549183164482,0.0742,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,6,lags_only,581,21,20264965,-0.30065387287307643,-1.444653781416649,0.7821784918479104,0.2977,-127.3324957581304,-383.2693556988977,21.997988293381912,0.1115,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,sarima,7,lags_only,579,21,20264966,0.1644092247717403,-1.181499821847156,1.4038594812291791,0.6049,-118.21996755956317,-382.99478152667143,37.61617358460922,0.1701,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,1,lags_only,587,21,20264967,1.4329154359680143,0.6096623031112549,2.179721717040748,0.9992,-16.000645172727975,-152.11267332775648,70.00150039737616,0.4145,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,2,lags_only,585,21,20264968,-0.11332510901211366,-1.4722817878902148,0.9683327654982424,0.4562,-146.57007407666939,-463.7326866760882,23.395285758832063,0.2576,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,3,lags_only,583,21,20264969,-1.4433610055998058,-2.915434312260347,-0.24649289972988606,0.0074,-190.56888132881318,-516.6105345477691,-13.564041100340166,0.0036,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,4,lags_only,581,21,20264970,-2.5751766382388146,-4.1340758533008595,-1.2787939132159152,0.0,-233.3399624654283,-567.7713536319909,-45.276047169247576,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,5,lags_only,580,21,20264971,-2.499711355683444,-4.270630311321006,-0.9908416087606355,0.0002,-254.55501281207523,-620.0520227470582,-44.70546371951715,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,6,lags_only,581,21,20264972,-3.2897475379866616,-5.294376396034335,-1.5434171526265814,0.0,-281.4840214372378,-672.9476555194739,-52.43030916744765,0.0002,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186027_10_49,xgboost_direct,7,lags_only,579,21,20264973,-3.5526541300772343,-5.593195023819147,-1.7914479665624043,0.0001,-293.4424771732313,-697.2173752868601,-62.76494857648277,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,1,lags_only,317,12,20264974,0.01622785294030124,-0.07834958098941833,0.10721460305952796,0.6485,-0.7554380127356883,-2.258929481504065,0.621331816182882,0.1382,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,2,lags_only,316,12,20264975,0.07520610121243473,-0.1437337802285619,0.2863560595075061,0.7538,-4.019963565295979,-9.562730448008587,1.1854893317844482,0.068,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,3,lags_only,315,12,20264976,-0.01977186022528669,-0.48092457207154765,0.4640253693678705,0.4731,-6.78813933385415,-17.691422261005894,3.8882192312989865,0.1129,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,4,lags_only,314,12,20264977,-0.07710011876879269,-0.7301039588537664,0.5970189507507294,0.3948,-6.5306111370828015,-23.074234902955098,9.353742220542387,0.2109,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,5,lags_only,313,12,20264978,0.20173455874645269,-0.6089730466770242,1.0410060200500102,0.6912,-1.159326110761096,-21.717849557187566,19.82476739417174,0.4657,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,6,lags_only,312,12,20264979,0.27594541999828553,-0.6899424571581363,1.249372781811737,0.7041,6.015060689009501,-19.139409211073428,30.36884580187975,0.6793,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,sarima,7,lags_only,311,12,20264980,0.5935890014204624,-0.5901183082847936,1.7356176311369045,0.8406,14.018021155474964,-14.473229414728433,43.174028449308516,0.8292,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,1,lags_only,317,12,20264981,3.298664816692039,2.493103836672153,4.10854620482081,1.0,57.68612175715784,40.33091897530763,75.78334006510707,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,2,lags_only,316,12,20264982,2.4106870222083496,1.5000789767693345,3.313229263392544,1.0,48.19994677827999,24.895854441717074,71.71858582386304,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,3,lags_only,315,12,20264983,1.6275455691666056,0.28198272409781105,3.011254867725959,0.9921,27.6817967935736,-8.051556652634016,65.89160289343664,0.9328,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,4,lags_only,314,12,20264984,1.0113696020109837,-0.4913778888001072,2.5507927360591283,0.9018,8.221172016259983,-33.3859598076798,49.77911164283279,0.6488,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,5,lags_only,313,12,20264985,0.42571926842420316,-1.3551533549871004,2.13214469583844,0.6841,-10.845809606615976,-58.24101867557239,32.61055406291845,0.3276,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,6,lags_only,312,12,20264986,-0.3623037029925405,-1.968275961320796,1.259369572932268,0.3317,-28.678912889157573,-75.30509550478911,15.23133629006488,0.107,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186029_10_49,xgboost_direct,7,lags_only,311,12,20264987,-0.15983861527171864,-2.1738310605250484,1.8074972976830967,0.4453,-21.55179464912276,-77.60660553085295,30.258758587014658,0.2206,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,1,lags_only,883,32,20264988,0.07851855489251401,-0.14783877322181319,0.3069177292801616,0.7505,-4.887171804655531,-17.412332829107925,4.981743345987288,0.191,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,2,lags_only,876,32,20264989,-0.28743273382521184,-0.6693586049979038,0.04098702714399595,0.0449,-24.381582029640512,-48.501951089954495,-6.700159217852447,0.0011,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,3,lags_only,869,32,20264990,-0.5638556413369898,-0.9987172274910917,-0.1715944355839491,0.0014,-43.61658855739224,-80.62658625566424,-16.68992312001877,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,4,lags_only,868,31,20264991,-0.5932119646109673,-1.1205359955094965,-0.06842462260447665,0.0137,-47.259676816471774,-86.87504202346153,-15.518276888984671,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,5,lags_only,868,31,20264992,-0.4645306913720337,-1.1111385272771197,0.1426798000622954,0.0683,-43.09003954251365,-86.20013484647137,-8.160832097169148,0.0047,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,6,lags_only,866,31,20264993,-0.438378515433999,-1.2487087941156976,0.32818494253841085,0.136,-34.92528445154222,-85.4939510056126,3.6413062422273446,0.0429,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,sarima,7,lags_only,863,31,20264994,-0.5005432202017661,-1.4147043242266049,0.37061016125283297,0.1362,-36.892098576232456,-95.5551789555696,9.018818927786679,0.071,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,1,lags_only,883,32,20264995,1.9798081626847404,1.4452698869873466,2.5480100648511517,1.0,44.36085477427747,19.911189051689618,74.7971405526627,1.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,2,lags_only,876,32,20264996,0.22185140410701737,-0.5669539976200968,1.0503142836649129,0.7091,-15.580628482946297,-45.01643054826375,9.94638654977596,0.1313,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,3,lags_only,869,32,20264997,-0.8931036417611984,-1.8156384082024615,0.04589512258401123,0.0315,-61.59319557654294,-107.50858385285153,-23.66782840758301,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,4,lags_only,868,31,20264998,-0.8973662660034862,-2.1672875023902907,0.5405637521156692,0.1052,-48.15910860009292,-105.05026768273305,9.494481370494533,0.0523,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,5,lags_only,868,31,20264999,-0.9920583344941054,-2.464258290761714,0.8359515801208658,0.1284,-16.947757362707208,-122.42772143217475,106.41429859154422,0.3753,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,6,lags_only,866,31,20265000,-0.8067734926803294,-2.6033585371878667,1.3633615766027385,0.2092,-31.087895971280503,-156.88018356116916,124.34440107968545,0.3077,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186030_10_49,xgboost_direct,7,lags_only,863,31,20265001,-1.5619614696582225,-3.196997859117492,0.19185512415507616,0.0387,-91.43467743026235,-197.15754978510418,11.178109779813092,0.0384,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,1,lags_only,589,22,20265002,0.05442103945836124,-0.18542487912890435,0.29907884287461434,0.6559,-36.33182173349614,-109.09817199239224,3.989186106751999,0.088,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,2,lags_only,588,21,20265003,-0.46639742240883403,-0.8684731384759725,-0.09126148357022305,0.0072,-98.8087814582573,-265.8777629930501,-7.449961652104544,0.0015,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,3,lags_only,588,21,20265004,-0.7189562368792591,-1.2714074511732336,-0.19557319680297322,0.0033,-131.29224303350492,-338.4119161285281,-16.384333961809936,0.0003,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,4,lags_only,587,21,20265005,-1.0497197458856797,-1.8149261115471005,-0.3573998021625349,0.0014,-159.13180288139876,-403.43643546022537,-22.449080411591652,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,5,lags_only,587,21,20265006,-1.0424038453234277,-1.9504959129525914,-0.1837805010905368,0.0085,-181.15541320684065,-447.6466040793883,-23.932114709055387,0.0014,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,6,lags_only,586,21,20265007,-1.4307300436724544,-2.6013766246617274,-0.35799107033380784,0.0043,-189.13064509666899,-473.8656903749337,-19.570223841538674,0.0036,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,sarima,7,lags_only,585,21,20265008,-1.4512850190904203,-2.8214606230280435,-0.25368870589165776,0.0093,-190.0896067515965,-485.8827769670892,-15.154583131507819,0.0074,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,1,lags_only,589,22,20265009,2.622320924048036,1.635960060709544,3.669601478610891,1.0,84.71445333369115,-97.26492638853608,253.94397353017527,0.8327,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,2,lags_only,588,21,20265010,0.09818212858411855,-1.1755927265356,1.1378390160845109,0.5909,-164.6966305141174,-504.2019757870153,16.83665194202711,0.1716,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,3,lags_only,588,21,20265011,-1.3684677059880745,-2.6878362125668906,-0.27439182848801125,0.0042,-219.07578922185695,-571.1681711181222,-24.954761130696642,0.0003,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,4,lags_only,587,21,20265012,-1.9366495651175684,-3.1954374175183475,-0.8605678435403462,0.0,-260.6093310162804,-633.7842426151146,-53.91461497204505,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,5,lags_only,587,21,20265013,-1.8508996395196236,-3.9204983099021793,0.3702011451245899,0.0482,-151.44236353146493,-650.315645792141,303.5882337553443,0.2744,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,6,lags_only,586,21,20265014,-2.6449174328082483,-4.561902953136576,-0.9071101015641517,0.001,-264.4545292561048,-693.9756092956183,21.876624535493768,0.0422,circular moving block bootstrap over ordered origin-level pairs,28,10000
47186031_10_49,xgboost_direct,7,lags_only,585,21,20265015,-2.734490799116356,-4.8758865942405745,-0.8649091149474107,0.0011,-325.4246946871815,-763.2429934306584,-67.5541380206763,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,1,lags_only,830,30,20265016,-0.039991380693411085,-0.18236445792848463,0.0921384757316665,0.2917,-3.183825856946246,-9.897744962653391,1.0400536109319864,0.1416,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,2,lags_only,822,30,20265017,-0.34659720487873025,-0.536247428119222,-0.1597528977556239,0.0,-13.513660880070633,-30.121602587985947,-3.592880371277532,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,3,lags_only,817,30,20265018,-0.3969390624648638,-0.6579739080828786,-0.14378831428349717,0.0012,-16.260655832339587,-34.74302943773698,-4.802571522254116,0.0002,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,4,lags_only,816,30,20265019,-0.3223060863015229,-0.6366843877909834,-0.006495800045295381,0.0226,-16.006288426405757,-36.9670980720152,-1.7465769052188564,0.0107,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,5,lags_only,817,30,20265020,-0.1784147104658308,-0.5742354363578415,0.20896980475231342,0.1851,-16.580855232281923,-43.52557031538871,0.9874948174924129,0.0361,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,6,lags_only,819,30,20265021,-0.11143275468624037,-0.5785968380674975,0.3519851867877329,0.3197,-14.248317628677155,-42.04231527305692,4.953696824593203,0.1088,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,sarima,7,lags_only,817,30,20265022,-0.0663751081033147,-0.5849675447777385,0.4462717840703362,0.4009,-14.135138692077254,-41.204220666905,5.374938635246526,0.1196,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,1,lags_only,830,30,20265023,1.2475666913668537,0.8198810084878466,1.7238816934033585,1.0,15.9825214341734,0.20558107157162606,30.380597474110296,0.9762,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,2,lags_only,822,30,20265024,0.06264786264374295,-0.6159194394086832,0.8209742704614466,0.5542,-14.918451982628232,-56.21035216028462,14.307083280957567,0.2325,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,3,lags_only,817,30,20265025,-0.18601595730990222,-1.008511747837634,0.7563795446095766,0.3183,-20.17794956595927,-60.79331804454472,11.425912241843454,0.1219,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,4,lags_only,816,30,20265026,-0.7752486317630966,-1.4449613964317465,-0.07674821477112484,0.0147,-35.62594320420374,-75.82475561377535,-8.359886652133772,0.0013,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,5,lags_only,817,30,20265027,-0.8314092831372858,-1.5458584105902768,-0.10510160650914833,0.0117,-41.52436269339366,-88.49413500300905,-9.938005501821939,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,6,lags_only,819,30,20265028,-1.0733957499087345,-1.9321565499592979,-0.22187756836322672,0.0063,-48.66644584292006,-99.19410958350923,-15.164919668339207,0.0002,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002001_10_47,xgboost_direct,7,lags_only,817,30,20265029,-1.3092145797574997,-2.2131335080693906,-0.382071665499533,0.0031,-56.13095294210128,-102.10485140594788,-21.53529463288016,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,1,lags_only,663,24,20265030,-0.09656766681965724,-0.34793841821348537,0.14767740943597527,0.222,-9.458172034502486,-28.633264675732796,2.3215211858430593,0.1122,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,2,lags_only,662,24,20265031,-0.5767671852937949,-0.8853668251929867,-0.29106594885679576,0.0001,-33.70388607535743,-79.33466442787314,-7.7315872296220265,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,3,lags_only,661,24,20265032,-0.6691639749435111,-1.033431576650107,-0.33258459459943157,0.0,-38.67411023525241,-81.80781968115389,-12.128934471452506,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,4,lags_only,661,24,20265033,-0.6649653552245225,-1.052730907293642,-0.31309984290109644,0.0001,-41.29005552112058,-85.97288544531955,-13.38931468782903,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,5,lags_only,662,24,20265034,-0.6297973381564849,-1.0774489126453333,-0.19173851679572135,0.0029,-45.54598879350589,-99.05990343978938,-12.552044498314663,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,6,lags_only,660,24,20265035,-0.754063220587416,-1.2255043091935691,-0.28639583930942636,0.0006,-50.58965051743479,-110.75586760019851,-13.036258078195631,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,sarima,7,lags_only,659,24,20265036,-0.6349541637705155,-1.2092355731535716,-0.08647137131747484,0.0102,-52.25949101500657,-112.42582036710583,-11.884006087480563,0.0009,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,1,lags_only,663,24,20265037,1.9168444437512302,1.0877700914948152,2.929659155640375,1.0,39.68029741296745,5.202533428189626,78.54201309553062,0.988,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,2,lags_only,662,24,20265038,0.2007467962890901,-0.6685151546351629,1.1090840425222792,0.6686,-28.055958388327934,-117.23855854512212,29.56479213818247,0.3017,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,3,lags_only,661,24,20265039,-0.2743665757910786,-1.1909297550715334,0.751407333297209,0.282,-35.857819837250354,-120.90276389528377,23.61670288477222,0.1712,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,4,lags_only,661,24,20265040,-0.9973779970145519,-1.879066243194415,-0.1383833209515239,0.0114,-67.90795130120628,-155.18622191521388,-13.541928734836828,0.0012,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,5,lags_only,662,24,20265041,-1.311030751971471,-2.3380813083895666,-0.3563601568584919,0.0029,-82.41679247428137,-183.1381061555979,-20.62659542232526,0.0002,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,6,lags_only,660,24,20265042,-1.4866024933641684,-2.5950191985496773,-0.32829478234452,0.0059,-90.80626456427801,-209.22944084739916,-17.737543655383703,0.0014,circular moving block bootstrap over ordered origin-level pairs,28,10000
48002002_10_49,xgboost_direct,7,lags_only,659,24,20265043,-1.811581883434668,-2.87416788428133,-0.7563809005428042,0.0003,-103.09882304280409,-207.2011991682945,-33.08116873702068,0.0001,circular moving block bootstrap over ordered origin-level pairs,28,10000
48003001_10_49,sarima,1,lags_only,657,24,20265044,-0.03191929620950836,-0.2921271380954131,0.24297740216324554,0.3932,-3.494938993094969,-12.134519379708607,3.2018592893417965,0.1836,circular moving block bootstrap over ordered origin-level pairs,28,10000
48003001_10_49,sarima,2,lags_only,654,24,20265045,-0.5280714652177041,-0.7634231850797059,-0.2956817405955877,0.0,-25.438368137266256,-49.79441160517222,-10.264073674805136,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48003001_10_49,sarima,3,lags_only,655,24,20265046,-0.6314314818232126,-0.9353378681355706,-0.33819906547324813,0.0,-33.00635432238128,-60.861963959036025,-14.138197808040147,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48003001_10_49,sarima,4,lags_only,655,24,20265047,-0.6084689635406528,-0.9992021480540281,-0.23385716156753023,0.0005,-35.439399782322035,-65.19734438977483,-13.958304801325239,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
48003001_10_49,sarima,5,lags_only,655,24,20265048,-0.623750070642596,-1.0492889581090048,-0.22597391558464205,0.001,-39.877531597627204,-76.03673717921932,-13.988510739909044,0.0,circular moving block bootstrap over ordered origin-level pairs,28,10000
