station_id,model,horizon,condition,raw_p_value,bh_q_value,bh_reject_q_0_05,family,family_size,alpha,primary_inferential_metric
38011004_10_49,xgboost_direct,2,lags_only,0.9543,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011004_10_49,xgboost_direct,3,lags_only,0.9453,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011004_10_49,xgboost_direct,4,lags_only,0.838,0.9238020477815699,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011004_10_49,xgboost_direct,5,lags_only,0.6495,0.7403677842198134,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011004_10_49,xgboost_direct,6,lags_only,0.7781,0.868567810417181,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011004_10_49,xgboost_direct,7,lags_only,0.9231,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,1,lags_only,0.3768,0.46669120788824986,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,2,lags_only,0.0194,0.0478075204359673,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,3,lags_only,0.0239,0.05640699373695198,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,4,lags_only,0.0323,0.0722357072205737,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,5,lags_only,0.0471,0.09555235531628534,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,6,lags_only,0.0469,0.09536052158273381,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,sarima,7,lags_only,0.0338,0.07434027237354085,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,1,lags_only,0.999,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,2,lags_only,0.9811,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,3,lags_only,0.983,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,4,lags_only,0.6073,0.6996714904458599,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,5,lags_only,0.4799,0.5713817272248551,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,6,lags_only,0.523,0.6168508085550339,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011005_10_49,xgboost_direct,7,lags_only,0.6421,0.7334115180601162,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,1,lags_only,0.4791,0.5705794574664209,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,2,lags_only,0.037,0.07933333333333333,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,3,lags_only,0.0163,0.04150259009009009,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,4,lags_only,0.0173,0.043485603112840464,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,5,lags_only,0.0313,0.07073393303348326,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,6,lags_only,0.0346,0.07547573564881814,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,sarima,7,lags_only,0.0333,0.07385120156939677,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,2,lags_only,0.9834,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,3,lags_only,0.8082,0.8979558722358723,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,4,lags_only,0.7403,0.8306790570719602,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,5,lags_only,0.6338,0.7263161682716675,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,6,lags_only,0.6742,0.7652440763052208,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011006_10_A,xgboost_direct,7,lags_only,0.3884,0.4786985009539384,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,1,lags_only,0.5612,0.6543956678700361,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,2,lags_only,0.0566,0.11075084379056685,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,3,lags_only,0.0654,0.1243645079899075,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,4,lags_only,0.1058,0.1807433320740461,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,5,lags_only,0.1092,0.18557023675310036,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,6,lags_only,0.1045,0.17892805755395683,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,sarima,7,lags_only,0.114,0.1914962852897474,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,2,lags_only,0.9791,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,3,lags_only,0.4567,0.5477977188328913,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,4,lags_only,0.0247,0.05784225789746245,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,5,lags_only,0.0063,0.01897974683544304,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,6,lags_only,0.1023,0.17582690992018243,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38011007_10_49,xgboost_direct,7,lags_only,0.0788,0.1443230457675172,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,1,lags_only,0.5925,0.6847137745974956,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,2,lags_only,0.1267,0.20879642857142858,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,3,lags_only,0.0893,0.15922284363922803,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,4,lags_only,0.0982,0.1709239414934565,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,5,lags_only,0.1241,0.20556051282051283,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,6,lags_only,0.1009,0.1741487786259542,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,sarima,7,lags_only,0.0778,0.14289666937449227,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,2,lags_only,0.9537,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,3,lags_only,0.8603,0.9447004856726565,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,4,lags_only,0.9546,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,5,lags_only,0.5434,0.6370417314670813,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,6,lags_only,0.5777,0.6706956097560975,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017001_10_46,xgboost_direct,7,lags_only,0.1679,0.26090852233676975,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,1,lags_only,0.0302,0.06852202709483192,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,2,lags_only,0.0171,0.043078662952646236,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,3,lags_only,0.0236,0.055844688644688646,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,4,lags_only,0.0417,0.0871383548983364,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,5,lags_only,0.0536,0.10584244541484716,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,6,lags_only,0.0592,0.11474599228461209,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,sarima,7,lags_only,0.0607,0.11705134328358208,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,2,lags_only,0.9353,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,3,lags_only,0.56,0.6533333333333333,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,4,lags_only,0.5925,0.6847137745974956,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,5,lags_only,0.2824,0.38464240963855423,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,6,lags_only,0.505,0.5981168150864328,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017002_10_46,xgboost_direct,7,lags_only,0.225,0.3250638977635783,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,1,lags_only,0.1555,0.24603603918824354,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,2,lags_only,0.022,0.052664902064584435,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,3,lags_only,0.02,0.048939393939393935,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,4,lags_only,0.0264,0.061095598771750255,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,5,lags_only,0.0343,0.0750385099177552,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,6,lags_only,0.0304,0.06887214428857714,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,sarima,7,lags_only,0.0287,0.06557928246589186,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,1,lags_only,0.995,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,2,lags_only,0.4745,0.5659955156950672,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,3,lags_only,0.2498,0.35277813866333535,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,4,lags_only,0.4319,0.5229054350736279,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,5,lags_only,0.3855,0.47588314238952534,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,6,lags_only,0.2883,0.39126428571428573,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38017003_10_46,xgboost_direct,7,lags_only,0.9051,0.9848080365736285,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,1,lags_only,0.3951,0.4853687041564792,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,2,lags_only,0.0051,0.01597105263157895,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,3,lags_only,0.0071,0.020998168737737084,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,4,lags_only,0.0685,0.1289042863087807,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,5,lags_only,0.0468,0.09524284428442845,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,6,lags_only,0.0391,0.08293161350844278,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,sarima,7,lags_only,0.0396,0.08387409836065574,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,1,lags_only,0.9995,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,2,lags_only,0.7031,0.795053313328332,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,3,lags_only,0.5573,0.6508550103305785,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,4,lags_only,0.533,0.6266838273530941,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,5,lags_only,0.1006,0.17396298279158698,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,6,lags_only,0.0568,0.11104608733246867,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38033001_10_49,xgboost_direct,7,lags_only,0.0377,0.08052876712328767,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,1,lags_only,0.2714,0.37416792682926825,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,2,lags_only,0.0779,0.14302224928948437,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,3,lags_only,0.0601,0.11614196581196581,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,4,lags_only,0.0335,0.07407677261613693,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,5,lags_only,0.015,0.03880434782608696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,6,lags_only,0.0155,0.03980181714934696,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,sarima,7,lags_only,0.0126,0.03373428063943162,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,1,lags_only,0.9996,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,2,lags_only,0.8849,0.9681872247761917,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,3,lags_only,0.8066,0.8968392426850258,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,4,lags_only,0.2089,0.30800319530485815,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,5,lags_only,0.032,0.07181339950372209,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,6,lags_only,0.0526,0.1042319018404908,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036001_10_49,xgboost_direct,7,lags_only,0.2532,0.3559124650295306,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,1,lags_only,0.2962,0.39851722701576914,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,2,lags_only,0.0752,0.1389111111111111,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,3,lags_only,0.0244,0.05743716814159293,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,4,lags_only,0.0182,0.04524485981308412,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,5,lags_only,0.0145,0.037901156069364166,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,6,lags_only,0.0103,0.028644895448954488,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,sarima,7,lags_only,0.0092,0.025985259212991878,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,2,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,3,lags_only,0.9129,0.9918629985583856,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,4,lags_only,0.9135,0.9921467819404417,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,5,lags_only,0.8076,0.8975097566969772,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,6,lags_only,0.7093,0.8004628400299476,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38036002_10_49,xgboost_direct,7,lags_only,0.5969,0.6892701225740551,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,1,lags_only,0.5122,0.6058510070625164,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,2,lags_only,0.2468,0.3493050391236307,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,3,lags_only,0.2205,0.3206535519125683,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,4,lags_only,0.2159,0.3159546278317152,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,5,lags_only,0.2438,0.34603377275580666,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,6,lags_only,0.2573,0.36036,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,sarima,7,lags_only,0.2592,0.3616483801295896,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,1,lags_only,1.0,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,2,lags_only,0.9979,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,3,lags_only,0.921,0.9985044353871975,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,4,lags_only,0.8889,0.9718582688588009,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,5,lags_only,0.7229,0.8139825199203187,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,6,lags_only,0.6429,0.7341398484848485,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38037001_10_49,xgboost_direct,7,lags_only,0.6185,0.7116684478371502,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,1,lags_only,0.0336,0.07415285505124451,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,2,lags_only,0.0005,0.0021887705711519847,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,3,lags_only,0.0001,0.0005270396270396271,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,4,lags_only,0.0004,0.0018106106106106107,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,5,lags_only,0.0006,0.002552398871119473,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,6,lags_only,0.0008,0.003244484304932736,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,sarima,7,lags_only,0.0011,0.004273367697594502,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,1,lags_only,0.8312,0.9183206450036648,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,2,lags_only,0.0027,0.00931304347826087,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,3,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,4,lags_only,0.0002,0.0009819761129207384,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,5,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,6,lags_only,0.0016,0.005964715581203628,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038012_10_46,xgboost_direct,7,lags_only,0.0,0.0,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,1,lags_only,0.2269,0.32759955300127713,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,2,lags_only,0.0028,0.009606676783004552,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,3,lags_only,0.0011,0.004273367697594502,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,4,lags_only,0.0019,0.006934463276836157,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,5,lags_only,0.0038,0.012406931407942237,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,6,lags_only,0.0059,0.017966195286195287,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,sarima,7,lags_only,0.0092,0.025985259212991878,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,1,lags_only,0.9895,1.0,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,2,lags_only,0.308,0.41012249705535925,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,3,lags_only,0.0134,0.03556032863849765,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,4,lags_only,0.0088,0.025043171806167403,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,5,lags_only,0.0096,0.02698023617153511,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,6,lags_only,0.0136,0.03585959183673469,True,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038021_10_49,xgboost_direct,7,lags_only,0.0625,0.11995967741935484,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,1,lags_only,0.7777,0.8683356543209876,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,2,lags_only,0.0861,0.1547472972972973,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,3,lags_only,0.0397,0.08404653558052434,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,4,lags_only,0.0527,0.1043843188786684,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,5,lags_only,0.0949,0.16704468664850136,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
38038022_10_46,sarima,6,lags_only,0.0944,0.16668363920343615,False,GLOBAL_ALL_CELLS,4522,0.05,Skill_RMSE / squared-error loss difference
